id,time,frame_num,x_pix,y_pix,w_pix,h_pix,x_utm,y_utm
205.0,48.8,732,273.802,89.754,25.403,13.681,300169.11,4767821.39
205.0,48.87,733,267.289,86.867,24.312,13.078,300170.53,4767820.21
205.0,48.93,734,260.842,84.237,23.255,13.109,300171.96,4767819.09
205.0,49.0,735,254.414,81.444,22.456,12.923,300173.52,4767817.82
205.0,49.07,736,248.61,79.133,21.374,12.667,300174.96,4767816.73
205.0,49.13,737,243.122,76.88,20.89,11.929,300176.41,4767815.6
205.0,49.2,738,237.685,74.668,20.387,11.451,300177.91,4767814.43
205.0,49.27,739,232.709,72.626,19.661,11.605,300179.37,4767813.3
205.0,49.33,740,227.99,70.806,18.945,11.36,300180.77,4767812.26
205.0,49.4,741,223.493,68.919,18.791,11.244,300182.23,4767811.1
205.0,49.47,742,219.068,67.331,18.222,10.657,300183.63,4767810.12
205.0,49.53,743,214.942,65.668,17.55,10.681,300185.07,4767809.02
205.0,49.6,744,211.07,63.901,16.625,10.596,300186.57,4767807.77
205.0,49.67,745,206.897,62.407,16.197,10.29,300188.07,4767806.71
205.0,49.73,746,203.199,61.017,15.482,9.974,300189.49,4767805.68
205.0,49.8,747,199.587,59.623,15.075,9.764,300190.95,4767804.59
205.0,49.87,748,196.031,57.95,14.83,9.601,300192.62,4767803.18
205.0,49.93,749,192.638,56.761,14.404,9.072,300194.05,4767802.19
205.0,50.0,750,189.546,55.388,14.361,8.923,300195.57,4767800.95
205.0,50.07,751,186.217,54.413,13.934,8.563,300196.96,4767800.1
205.0,50.13,752,183.308,53.472,13.488,8.636,300198.27,4767799.24
205.0,50.2,753,180.564,52.363,13.123,8.343,300199.7,4767798.14
205.0,50.27,754,177.79,51.209,13.084,8.429,300201.23,4767796.96
205.0,50.33,755,175.07,50.128,12.772,7.957,300202.74,4767795.82
205.0,50.4,756,172.399,49.053,12.484,8.167,300204.29,4767794.64
205.0,50.47,757,169.697,48.132,12.25,8.052,300205.78,4767793.61
205.0,50.53,758,167.289,47.087,11.966,8.024,300207.35,4767792.37
205.0,50.6,759,165.096,46.288,11.926,8.017,300208.68,4767791.41
205.0,50.67,760,162.848,45.464,11.404,7.562,300210.1,4767790.39
205.0,50.73,761,160.823,44.505,10.537,7.089,300211.63,4767789.13
205.0,50.8,762,158.686,44.048,10.508,6.584,300212.74,4767788.57
205.0,50.87,763,156.669,43.01,9.886,6.847,300214.43,4767787.12
205.0,50.93,764,154.706,42.237,9.692,7.346,300215.89,4767786.03
205.0,51.0,765,152.715,41.67,9.559,6.6,300217.17,4767785.23
205.0,51.07,766,150.72,40.97,9.553,6.938,300218.63,4767784.2
205.0,51.13,767,148.944,40.739,8.776,5.844,300219.5,4767783.9
205.0,51.2,768,147.128,40.183,8.748,5.947,300220.8,4767783.07
205.0,51.27,769,145.558,39.456,8.509,6.029,300222.25,4767781.9
205.0,51.33,770,144.017,38.969,8.294,5.883,300223.42,4767781.12
205.0,51.4,771,142.25,38.2,8.089,6.31,300225.08,4767779.83
205.0,51.47,772,140.705,37.51,7.708,5.708,300226.6,4767778.63
205.0,51.53,773,139.092,36.857,7.972,6.212,300228.14,4767777.47
205.0,51.6,774,137.572,35.988,8.476,6.674,300230.01,4767775.85
205.0,51.67,775,135.999,35.759,8.178,6.117,300230.97,4767775.46
205.0,51.73,776,134.619,35.341,8.069,5.412,300232.18,4767774.67
205.0,51.8,777,133.355,34.92,6.991,5.201,300233.36,4767773.86
205.0,51.87,778,131.785,34.52,7.74,5.474,300234.66,4767773.09
205.0,51.93,779,130.736,34.237,7.454,4.869,300235.57,4767772.53
206.0,48.33,725,84.419,58.825,11.315,9.573,300219.92,4767811.25
206.0,48.4,726,85.468,59.53,11.143,9.557,300218.93,4767811.87
206.0,48.47,727,86.66,61.199,10.976,9.978,300217.03,4767813.38
206.0,48.53,728,88.196,62.981,12.394,9.71,300215.03,4767814.89
206.0,48.6,729,89.4,64.326,12.406,9.933,300213.57,4767815.98
206.0,48.67,730,90.45,65.745,12.279,10.17,300212.14,4767817.1
206.0,48.73,731,92.014,66.637,12.533,10.401,300211.05,4767817.72
206.0,48.8,732,93.415,68.005,13.055,10.724,300209.67,4767818.71
206.0,48.87,733,94.765,69.576,13.352,11.332,300208.2,4767819.82
206.0,48.93,734,96.103,71.008,13.335,11.437,300206.89,4767820.79
206.0,49.0,735,97.562,72.479,13.508,11.325,300205.57,4767821.74
206.0,49.07,736,99.132,74.035,13.654,11.779,300204.22,4767822.71
206.0,49.13,737,100.722,75.846,14.233,12.005,300202.77,4767823.81
206.0,49.2,738,102.358,77.645,14.373,12.682,300201.37,4767824.85
206.0,49.27,739,104.086,79.581,14.978,12.886,300199.94,4767825.92
206.0,49.33,740,105.96,81.87,15.141,12.833,300198.35,4767827.15
206.0,49.4,741,107.977,84.09,15.561,12.897,300196.85,4767828.27
206.0,49.47,742,110.168,86.262,15.931,13.476,300195.42,4767829.29
206.0,49.53,743,112.102,88.402,16.122,13.817,300194.1,4767830.27
206.0,49.6,744,114.427,90.702,16.369,14.027,300192.71,4767831.26
206.0,49.67,745,116.629,93.126,16.853,14.259,300191.36,4767832.28
206.0,49.73,746,119.035,95.957,17.823,14.926,300189.88,4767833.41
206.0,49.8,747,121.385,98.535,18.433,15.405,300188.57,4767834.38
206.0,49.87,748,123.871,101.318,18.999,15.903,300187.24,4767835.38
206.0,49.93,749,126.662,104.456,19.572,16.419,300185.83,4767836.45
206.0,50.0,750,129.629,107.674,20.355,17.104,300184.43,4767837.48
206.0,50.07,751,132.543,110.745,21.212,17.607,300183.17,4767838.4
206.0,50.13,752,135.861,114.247,21.918,18.426,300181.8,4767839.4
206.0,50.2,753,139.307,118.138,22.726,19.066,300180.4,4767840.46
206.0,50.27,754,142.827,122.284,23.779,19.488,300179.02,4767841.53
206.0,50.33,755,146.496,126.609,24.262,20.327,300177.66,4767842.58
206.0,50.4,756,150.701,130.927,25.755,21.557,300176.34,4767843.52
206.0,50.47,757,155.067,135.576,26.886,22.678,300175.01,4767844.49
206.0,50.53,758,159.588,140.468,27.84,23.535,300173.72,4767845.45
206.0,50.6,759,164.274,145.757,28.664,24.69,300172.43,4767846.42
206.0,50.67,760,169.383,151.518,30.062,26.35,300171.13,4767847.41
206.0,50.73,761,174.971,157.461,31.505,27.482,300169.85,4767848.34
206.0,50.8,762,180.883,163.9,33.24,28.997,300168.57,4767849.29
206.0,50.87,763,187.236,170.877,34.358,30.905,300167.3,4767850.24
206.0,50.93,764,194.242,178.458,36.185,32.808,300166.01,4767851.19
206.0,51.0,765,201.834,186.519,38.325,34.952,300164.74,4767852.11
206.0,51.07,766,210.335,195.254,41.341,37.165,300163.47,4767853.01
206.0,51.13,767,218.672,204.775,42.818,39.807,300162.25,4767853.95
206.0,51.2,768,228.145,214.96,46.193,41.703,300161.04,4767854.84
206.0,51.27,769,237.82,221.915,47.703,36.451,300160.07,4767855.28
216.0,49.6,744,88.293,61.762,11.261,11.119,300216.08,4767813.78
216.0,49.67,745,89.43,63.096,11.603,11.218,300214.61,4767814.9
216.0,49.73,746,90.849,64.56,11.79,11.695,300213.01,4767816.07
216.0,49.8,747,91.977,66.021,12.036,12.407,300211.54,4767817.21
216.0,49.87,748,93.379,67.629,13.136,12.514,300209.96,4767818.41
216.0,49.93,749,95.244,69.082,13.414,13.287,300208.44,4767819.41
216.0,50.0,750,96.814,70.627,13.446,13.636,300206.99,4767820.45
216.0,50.07,751,98.203,72.687,13.97,13.788,300205.29,4767821.84
216.0,50.13,752,99.871,74.363,14.193,14.308,300203.86,4767822.88
216.0,50.2,753,101.654,76.323,14.745,14.66,300202.29,4767824.05
216.0,50.27,754,103.589,78.416,15.118,14.721,300200.68,4767825.24
216.0,50.33,755,105.605,80.495,15.331,14.742,300199.14,4767826.37
216.0,50.4,756,107.619,82.533,15.508,15.307,300197.7,4767827.41
216.0,50.47,757,109.61,84.747,16.279,16.026,300196.23,4767828.51
216.0,50.53,758,112.023,86.956,16.824,16.567,300194.76,4767829.53
216.0,50.6,759,114.202,89.178,16.919,17.102,300193.4,4767830.52
216.0,50.67,760,116.556,91.977,17.1,16.847,300191.83,4767831.74
216.0,50.73,761,119.009,94.689,17.469,17.759,300190.36,4767832.84
216.0,50.8,762,121.644,97.641,18.412,18.144,300188.85,4767833.98
216.0,50.87,763,124.417,100.84,19.02,18.813,300187.32,4767835.15
216.0,50.93,764,127.169,103.922,19.728,20.088,300185.92,4767836.21
216.0,51.0,765,130.216,107.207,20.806,20.81,300184.49,4767837.27
216.0,51.07,766,133.601,110.984,21.639,21.206,300182.96,4767838.42
216.0,51.13,767,137.081,114.656,22.732,22.347,300181.54,4767839.47
216.0,51.2,768,140.907,118.868,23.539,22.996,300180.03,4767840.6
216.0,51.27,769,144.887,123.139,24.604,23.746,300178.58,4767841.67
216.0,51.33,770,148.995,127.474,25.046,25.097,300177.2,4767842.68
216.0,51.4,771,153.474,132.17,25.903,26.179,300175.8,4767843.7
216.0,51.47,772,158.087,137.238,27.067,27.532,300174.41,4767844.74
216.0,51.53,773,163.471,142.86,28.358,28.393,300172.95,4767845.81
216.0,51.6,774,168.858,148.96,29.735,30.037,300171.53,4767846.89
216.0,51.67,775,174.712,154.954,31.387,31.551,300170.18,4767847.86
216.0,51.73,776,180.871,161.765,33.149,33.31,300168.81,4767848.89
216.0,51.8,777,187.628,169.198,34.969,35.096,300167.44,4767849.93
216.0,51.87,778,195.121,177.019,37.278,37.13,300166.07,4767850.91
216.0,51.93,779,203.047,185.433,39.62,39.319,300164.74,4767851.89
216.0,52.0,780,211.911,194.811,42.169,42.085,300163.39,4767852.88
217.0,49.67,745,97.456,55.251,10.455,8.425,300219.76,4767806.58
217.0,49.73,746,98.662,56.017,11.221,8.549,300218.64,4767807.33
217.0,49.8,747,100.448,57.448,10.908,8.866,300216.75,4767808.71
217.0,49.87,748,102.206,58.651,11.611,8.818,300215.14,4767809.8
217.0,49.93,749,103.789,60.011,11.401,9.01,300213.51,4767811.02
217.0,50.0,750,105.523,61.48,11.602,9.296,300211.81,4767812.28
217.0,50.07,751,107.403,62.879,11.91,9.244,300210.2,4767813.41
217.0,50.13,752,109.211,64.283,12.009,9.732,300208.67,4767814.52
217.0,50.2,753,111.218,66.059,12.678,10.058,300206.88,4767815.87
217.0,50.27,754,113.159,67.892,13.038,10.393,300205.14,4767817.21
217.0,50.33,755,115.341,69.679,13.43,10.478,300203.47,4767818.43
217.0,50.4,756,117.417,71.463,13.865,10.669,300201.9,4767819.61
217.0,50.47,757,119.848,73.312,14.107,11.013,300200.28,4767820.75
217.0,50.53,758,122.177,75.33,14.704,11.28,300198.66,4767821.97
217.0,50.6,759,124.647,77.304,14.915,11.429,300197.11,4767823.09
217.0,50.67,760,127.36,79.678,15.32,12.071,300195.39,4767824.38
217.0,50.73,761,130.229,82.121,15.87,12.395,300193.7,4767825.64
217.0,50.8,762,133.111,84.556,16.104,12.87,300192.1,4767826.83
217.0,50.87,763,136.272,87.324,16.933,13.551,300190.4,4767828.11
217.0,50.93,764,139.672,90.253,17.625,13.777,300188.7,4767829.39
217.0,51.0,765,143.109,93.466,18.124,14.262,300186.98,4767830.73
217.0,51.07,766,146.599,96.554,18.894,15.292,300185.41,4767831.92
217.0,51.13,767,150.591,99.991,19.946,16.112,300183.75,4767833.16
217.0,51.2,768,154.984,103.816,20.863,16.623,300182.02,4767834.46
217.0,51.27,769,159.443,107.731,21.624,17.335,300180.38,4767835.7
217.0,51.33,770,163.89,111.604,22.394,18.76,300178.85,4767836.85
217.0,51.4,771,168.82,116.224,23.346,19.265,300177.2,4767838.15
217.0,51.47,772,174.096,121.111,24.667,19.957,300175.58,4767839.41
217.0,51.53,773,179.88,126.165,25.723,21.03,300173.98,4767840.61
217.0,51.6,774,186.267,131.603,27.284,22.231,300172.38,4767841.8
217.0,51.67,775,193.136,137.519,29.065,23.861,300170.78,4767842.99
217.0,51.73,776,200.372,144.103,30.695,25.716,300169.18,4767844.23
217.0,51.8,777,208.237,151.174,32.543,27.282,300167.6,4767845.44
217.0,51.87,778,216.807,158.925,34.837,29.103,300166.03,4767846.65
217.0,51.93,779,226.131,167.255,36.723,30.95,300164.48,4767847.83
217.0,52.0,780,236.408,176.25,39.016,33.272,300162.95,4767848.98
225.0,50.33,755,206.804,56.285,12.997,7.668,300191.13,4767800.92
225.0,50.4,756,203.867,54.932,12.779,7.704,300192.53,4767799.68
225.0,50.47,757,200.335,53.564,12.373,7.279,300194.14,4767798.4
225.0,50.53,758,196.996,52.494,12.288,7.096,300195.59,4767797.4
225.0,50.6,759,193.99,51.29,11.802,7.325,300197.09,4767796.18
225.0,50.67,760,190.853,50.21,11.897,7.333,300198.6,4767795.07
225.0,50.73,761,187.835,49.145,11.4,7.173,300200.13,4767793.93
225.0,50.8,762,185.232,48.289,11.075,7.13,300201.44,4767792.99
225.0,50.87,763,182.491,47.375,11.47,6.877,300202.88,4767791.95
225.0,50.93,764,179.928,46.362,10.927,6.914,300204.4,4767790.74
225.0,51.0,765,177.269,45.641,10.736,6.251,300205.75,4767789.89
225.0,51.07,766,175.164,44.92,10.595,6.081,300206.99,4767788.99
225.0,51.13,767,172.784,44.118,9.96,6.074,300208.41,4767787.97
225.0,51.2,768,170.569,43.434,9.974,5.867,300209.71,4767787.07
225.0,51.27,769,168.522,42.583,9.387,5.655,300211.16,4767785.89
225.0,51.33,770,165.991,41.936,9.671,5.629,300212.6,4767785.01
225.0,51.4,771,164.183,41.202,9.039,5.311,300213.94,4767783.94
225.0,51.47,772,161.949,40.494,9.69,5.772,300215.43,4767782.9
225.0,51.53,773,160.102,40.032,9.666,5.97,300216.56,4767782.22
225.0,51.6,774,158.402,39.725,9.046,5.404,300217.48,4767781.78
225.0,51.67,775,156.479,38.814,9.054,5.536,300219.22,4767780.3
225.0,51.73,776,154.612,38.27,8.967,5.434,300220.54,4767779.42
225.0,51.8,777,152.872,37.491,8.921,5.127,300222.14,4767778.09
225.0,51.87,778,151.109,37.131,8.721,4.71,300223.26,4767777.5
225.0,51.93,779,149.512,36.617,8.418,4.814,300224.54,4767776.6
226.0,50.6,759,76.906,39.829,8.644,6.665,300248.66,4767786.11
226.0,50.67,760,77.404,40.327,8.593,7.103,300247.51,4767786.98
226.0,50.73,761,78.279,40.676,8.371,7.351,300246.49,4767787.56
226.0,50.8,762,79.334,41.285,8.065,7.52,300244.95,4767788.56
226.0,50.87,763,80.118,41.999,8.435,8.094,300243.38,4767789.74
226.0,50.93,764,80.856,42.807,8.758,8.358,300241.71,4767791.04
226.0,51.0,765,81.769,43.709,9.011,7.75,300239.87,4767792.44
226.0,51.07,766,82.727,44.714,9.111,7.433,300237.93,4767793.94
226.0,51.13,767,83.796,45.587,8.923,7.412,300236.2,4767795.19
226.0,51.2,768,84.831,46.344,9.404,7.493,300234.71,4767796.24
226.0,51.27,769,85.766,47.16,9.707,7.998,300233.22,4767797.34
226.0,51.33,770,86.764,48.141,9.877,7.762,300231.52,4767798.63
226.0,51.4,771,87.786,49.09,9.954,8.214,300229.92,4767799.84
226.0,51.47,772,88.909,49.875,10.196,8.151,300228.54,4767800.79
226.0,51.53,773,89.981,50.801,10.545,8.728,300227.04,4767801.89
226.0,51.6,774,91.163,51.822,10.638,8.428,300225.44,4767803.07
226.0,51.67,775,92.509,52.702,10.94,8.649,300224.0,4767804.03
226.0,51.73,776,94.055,53.784,11.195,8.74,300222.33,4767805.18
226.0,51.8,777,95.196,54.943,11.302,9.086,300220.75,4767806.4
226.0,51.87,778,96.36,55.936,11.522,9.168,300219.39,4767807.4
226.0,51.93,779,97.912,57.176,11.471,9.383,300217.72,4767808.6
226.0,52.0,780,99.421,58.497,11.823,9.5,300216.05,4767809.84
228.0,51.73,776,122.534,77.339,13.138,12.081,300197.51,4767823.25
228.0,51.8,777,124.943,79.585,14.29,12.775,300195.9,4767824.49
228.0,51.87,778,127.806,82.244,14.498,12.692,300194.09,4767825.88
228.0,51.93,779,130.788,85.107,15.273,12.711,300192.27,4767827.29
228.0,52.0,780,133.905,87.85,15.519,13.573,300190.59,4767828.54
236.0,52.6,789,241.251,77.092,17.676,10.998,300176.64,4767815.84
236.0,52.67,790,236.425,75.449,17.177,10.411,300177.89,4767815.03
236.0,52.73,791,231.352,73.146,16.802,10.2,300179.43,4767813.74
236.0,52.8,792,226.287,71.184,16.164,9.741,300180.94,4767812.63
236.0,52.87,793,221.815,69.035,15.761,10.046,300182.49,4767811.28
236.0,52.93,794,217.588,67.182,15.586,9.504,300183.97,4767810.09
236.0,53.0,795,213.046,65.449,15.186,9.427,300185.52,4767808.95
236.0,53.07,796,209.225,64.158,14.639,9.084,300186.82,4767808.09
236.0,53.13,797,205.386,62.294,14.064,9.25,300188.43,4767806.7
236.0,53.2,798,202.004,60.898,13.644,8.834,300189.8,4767805.64
236.0,53.27,799,198.668,59.52,13.458,8.95,300191.2,4767804.55
236.0,53.33,800,195.088,58.376,13.117,8.546,300192.59,4767803.65
236.0,53.4,801,191.756,57.004,12.785,8.215,300194.11,4767802.49
236.0,53.47,802,188.966,55.816,12.53,8.209,300195.45,4767801.43
236.0,53.53,803,185.873,54.884,12.552,7.858,300196.75,4767800.62
236.0,53.6,804,183.003,53.471,11.965,7.472,300198.35,4767799.25
236.0,53.67,805,180.478,52.424,10.702,7.179,300199.68,4767798.22
236.0,53.73,806,177.879,51.607,10.808,6.93,300200.92,4767797.42
236.0,53.8,807,175.592,50.511,9.685,6.524,300202.31,4767796.25
236.0,53.87,808,172.839,49.461,9.643,6.724,300203.85,4767795.12
236.0,53.93,809,170.667,48.948,9.297,6.097,300204.85,4767794.6
236.0,54.0,810,168.393,47.981,9.31,6.294,300206.27,4767793.49
236.0,54.07,811,166.01,46.89,9.148,6.446,300207.88,4767792.18
236.0,54.13,812,164.045,46.166,8.339,5.866,300209.1,4767791.3
236.0,54.2,813,161.463,45.194,9.097,5.584,300210.77,4767790.08
237.0,54.87,823,330.959,115.296,34.525,18.117,300159.45,4767829.52
237.0,54.93,824,323.341,111.445,34.358,17.591,300160.55,4767828.47
237.0,55.0,825,314.235,107.158,33.203,17.368,300161.91,4767827.24
237.0,55.07,826,305.74,103.694,32.251,16.77,300163.22,4767826.24
237.0,55.13,827,297.858,100.442,30.753,16.519,300164.51,4767825.24
237.0,55.2,828,290.073,97.162,29.054,15.75,300165.87,4767824.16
237.0,55.27,829,283.015,94.206,28.581,15.112,300167.18,4767823.13
237.0,55.33,830,276.231,91.233,28.113,15.029,300168.53,4767822.02
237.0,55.4,831,270.091,88.457,26.683,14.557,300169.84,4767820.91
237.0,55.47,832,264.037,85.906,25.749,14.112,300171.17,4767819.85
237.0,55.53,833,258.2,83.393,24.972,13.877,300172.53,4767818.75
237.0,55.6,834,252.933,80.862,24.462,13.553,300173.88,4767817.55
237.0,55.67,835,247.487,78.505,23.545,13.605,300175.29,4767816.39
237.0,55.73,836,242.578,76.373,22.791,13.076,300176.63,4767815.3
237.0,55.8,837,237.805,74.407,22.075,12.579,300177.97,4767814.25
237.0,55.87,838,233.268,72.571,21.633,12.298,300179.29,4767813.23
237.0,55.93,839,228.628,70.868,20.988,12.445,300180.64,4767812.27
237.0,56.0,840,224.351,68.977,20.119,12.133,300182.06,4767811.1
238.0,56.13,842,117.238,95.27,18.05,14.507,300190.42,4767833.22
238.0,56.2,843,119.75,98.132,18.785,15.059,300188.97,4767834.31
238.0,56.27,844,123.03,101.697,19.973,15.778,300187.24,4767835.59
238.0,56.33,845,125.95,105.091,20.254,17.075,300185.73,4767836.74
238.0,56.4,846,129.623,108.89,21.045,17.894,300184.08,4767837.92
238.0,56.47,847,133.184,113.13,22.204,18.458,300182.44,4767839.19
238.0,56.53,848,137.152,117.487,23.227,19.331,300180.82,4767840.38
238.0,56.6,849,141.171,121.911,23.853,20.089,300179.3,4767841.51
238.0,56.67,850,145.481,126.531,24.876,21.176,300177.8,4767842.61
238.0,56.73,851,150.209,131.613,26.028,22.187,300176.26,4767843.73
238.0,56.8,852,155.263,137.173,27.38,23.38,300174.72,4767844.88
238.0,56.87,853,160.584,143.169,28.767,25.049,300173.19,4767846.03
238.0,56.93,854,166.445,149.402,30.349,26.563,300171.7,4767847.11
238.0,57.0,855,172.6,156.152,32.368,28.408,300170.22,4767848.2
238.0,57.07,856,179.552,163.714,34.133,30.586,300168.71,4767849.32
238.0,57.13,857,186.996,171.95,36.197,32.641,300167.21,4767850.43
238.0,57.2,858,195.113,180.969,38.153,34.821,300165.72,4767851.55
238.0,57.27,859,204.372,190.797,41.297,37.148,300164.22,4767852.63
238.0,57.33,860,214.205,201.551,43.942,40.949,300162.76,4767853.7
238.0,57.4,861,225.166,212.795,46.84,43.96,300161.35,4767854.69
238.0,57.47,862,236.009,221.122,48.162,37.26,300160.22,4767855.26
239.0,56.13,842,298.103,65.379,15.673,6.732,300170.46,4767804.45
239.0,56.2,843,297.68,65.535,16.284,6.701,300170.49,4767804.6
239.0,56.27,844,296.962,65.573,16.893,6.619,300170.6,4767804.66
239.0,56.33,845,296.501,65.665,17.638,6.45,300170.65,4767804.76
239.0,56.4,846,296.241,65.655,17.888,6.532,300170.7,4767804.76
239.0,56.47,847,296.033,65.58,18.952,6.598,300170.75,4767804.71
239.0,56.53,848,296.236,65.687,20.004,6.572,300170.69,4767804.79
239.0,56.6,849,295.14,65.564,18.266,6.319,300170.9,4767804.75
239.0,56.67,850,294.039,65.35,16.842,6.255,300171.13,4767804.63
239.0,56.73,851,294.103,65.351,17.426,6.274,300171.12,4767804.62
239.0,56.8,852,293.093,65.304,15.792,6.375,300171.3,4767804.64
239.0,56.87,853,292.143,65.29,14.312,6.643,300171.46,4767804.67
239.0,56.93,854,291.869,65.247,13.372,6.788,300171.52,4767804.65
239.0,57.0,855,291.261,65.251,12.148,6.806,300171.62,4767804.68
239.0,57.07,856,290.882,65.253,11.568,6.951,300171.68,4767804.7
239.0,57.13,857,290.155,65.197,12.249,7.035,300171.81,4767804.69
239.0,57.2,858,289.514,65.209,12.586,7.121,300171.92,4767804.73
239.0,57.27,859,289.057,65.083,12.309,7.278,300172.02,4767804.65
239.0,57.33,860,288.66,64.97,11.676,7.294,300172.12,4767804.58
239.0,57.4,861,288.694,65.06,10.46,7.047,300172.09,4767804.65
239.0,57.47,862,288.383,65.048,8.934,6.813,300172.14,4767804.66
243.0,56.33,845,280.451,213.77,58.596,48.761,300157.84,4767852.71
243.0,56.4,846,292.017,220.572,54.247,36.912,300156.88,4767853.13
244.0,56.33,845,80.514,77.872,15.584,14.816,300205.76,4767826.57
244.0,56.4,846,82.044,79.702,16.289,15.278,300204.31,4767827.58
244.0,56.47,847,83.528,81.883,16.724,16.086,300202.72,4767828.75
244.0,56.53,848,85.198,84.409,16.849,16.873,300200.98,4767830.04
244.0,56.6,849,86.914,86.81,17.627,17.334,300199.4,4767831.2
244.0,56.67,850,88.317,89.293,18.473,17.632,300197.9,4767832.36
244.0,56.73,851,90.451,92.038,19.22,18.282,300196.24,4767833.54
244.0,56.8,852,92.454,94.91,19.315,18.749,300194.62,4767834.72
244.0,56.87,853,94.554,97.669,20.115,19.49,300193.13,4767835.78
244.0,56.93,854,96.513,100.906,21.487,19.957,300191.56,4767836.99
244.0,57.0,855,98.812,104.237,21.98,20.679,300189.98,4767838.14
244.0,57.07,856,101.175,107.714,22.747,21.902,300188.45,4767839.28
244.0,57.13,857,103.747,111.704,23.402,22.296,300186.81,4767840.51
244.0,57.2,858,106.451,115.543,24.454,23.343,300185.31,4767841.61
244.0,57.27,859,109.658,119.91,24.974,24.295,300183.69,4767842.77
244.0,57.33,860,112.67,124.359,26.658,25.439,300182.18,4767843.89
244.0,57.4,861,115.955,129.204,27.33,26.433,300180.65,4767845.02
244.0,57.47,862,119.398,133.926,28.79,28.929,300179.23,4767846.04
244.0,57.53,863,123.422,139.409,30.76,30.212,300177.69,4767847.14
245.0,57.53,863,68.775,44.158,7.467,7.168,300244.29,4767794.0
245.0,57.6,864,69.117,44.48,7.703,7.432,300243.6,4767794.48
245.0,57.67,865,69.928,45.308,7.888,7.738,300241.92,4767795.7
245.0,57.73,866,70.798,45.939,7.717,7.92,300240.57,4767796.59
245.0,57.8,867,71.57,46.965,8.27,8.417,300238.68,4767798.03
245.0,57.87,868,71.958,47.826,8.256,8.276,300237.25,4767799.22
245.0,57.93,869,72.799,48.532,8.108,8.284,300235.92,4767800.13
245.0,58.0,870,73.869,49.302,8.402,8.782,300234.45,4767801.09
245.0,58.07,871,74.982,50.079,8.845,9.281,300232.99,4767802.03
245.0,58.13,872,75.924,51.053,9.265,9.48,300231.38,4767803.2
245.0,58.2,873,76.748,51.945,9.409,9.287,300229.96,4767804.24
245.0,58.27,874,77.859,53.377,9.833,9.164,300227.84,4767805.87
246.0,59.6,894,338.654,120.239,26.294,15.298,300158.34,4767830.88
246.0,59.67,895,332.745,116.755,29.083,15.133,300159.16,4767829.96
246.0,59.73,896,324.212,112.687,29.561,14.378,300160.35,4767828.89
246.0,59.8,897,315.703,108.404,28.613,13.984,300161.63,4767827.66
246.0,59.87,898,307.539,104.733,27.249,13.484,300162.9,4767826.59
246.0,59.93,899,299.288,101.596,26.536,13.074,300164.2,4767825.67
246.0,60.0,900,291.82,98.272,25.431,12.754,300165.51,4767824.58
246.0,60.07,901,282.295,95.082,24.652,13.485,300167.14,4767823.59
246.0,60.13,902,274.522,92.274,23.922,13.611,300168.58,4767822.63
246.0,60.2,903,268.022,89.551,22.636,13.117,300169.92,4767821.59
246.0,60.27,904,261.612,86.907,22.162,12.925,300171.3,4767820.53
246.0,60.33,905,255.936,84.622,22.057,12.442,300172.58,4767819.57
246.0,60.4,906,250.843,79.304,22.365,17.716,300174.57,4767816.71
246.0,60.47,907,245.432,76.167,21.718,18.703,300176.23,4767815.01
246.0,60.53,908,240.549,74.336,21.394,18.191,300177.54,4767814.05
246.0,60.6,909,235.538,74.379,20.324,14.034,300178.35,4767814.36
246.0,60.67,910,231.496,71.116,21.028,16.014,300180.06,4767812.29
246.0,60.73,911,226.678,70.173,19.461,14.254,300181.22,4767811.86
246.0,60.8,912,223.578,67.285,21.159,16.166,300182.82,4767809.83
246.0,60.87,913,219.472,65.255,21.15,15.919,300184.37,4767808.43
246.0,60.93,914,214.442,64.592,18.583,14.277,300185.61,4767808.16
246.0,61.0,915,210.046,63.602,16.958,12.956,300186.9,4767807.57
246.0,61.07,916,205.981,62.39,15.925,12.75,300188.27,4767806.75
246.0,61.13,917,202.31,61.331,14.782,12.083,300189.52,4767806.01
246.0,61.2,918,198.918,60.509,14.778,10.457,300190.64,4767805.45
246.0,61.27,919,197.807,57.762,19.242,11.914,300192.33,4767802.9
246.0,61.33,920,193.416,57.215,16.445,10.738,300193.61,4767802.6
246.0,61.4,921,189.635,56.442,14.384,9.567,300194.92,4767802.04
246.0,61.47,922,186.791,55.826,14.261,8.868,300195.95,4767801.56
246.0,61.53,923,183.917,54.784,13.256,8.358,300197.27,4767800.63
246.0,61.6,924,180.781,53.766,12.582,8.298,300198.7,4767799.7
246.0,61.67,925,178.399,52.774,12.431,8.026,300199.96,4767798.73
246.0,61.73,926,175.666,51.583,12.182,7.711,300201.5,4767797.52
246.0,61.8,927,173.172,50.68,11.817,7.729,300202.82,4767796.59
246.0,61.87,928,170.742,49.549,11.301,7.886,300204.34,4767795.35
246.0,61.93,929,168.228,48.656,11.025,7.73,300205.75,4767794.36
246.0,62.0,930,166.1,47.819,11.149,7.532,300207.05,4767793.4
246.0,62.07,931,163.798,47.336,10.891,6.812,300208.12,4767792.89
246.0,62.13,932,161.787,46.49,10.695,6.025,300209.46,4767791.86
246.0,62.2,933,159.583,45.697,10.055,6.016,300210.85,4767790.88
246.0,62.27,934,157.69,44.871,9.569,6.149,300212.22,4767789.82
