id,time,x_pix,y_pix,w_pix,h_pix
1.0,1685917628.13,105.7,78.99,7.5,5.724
8.0,1685917632.33,136.893,96.188,10.764,7.668
10.0,1685917632.33,347.134,146.084,9.971,10.631
11.0,1685917632.33,194.388,125.337,18.959,13.409
12.0,1685917632.33,144.787,211.989,30.403,35.137
13.0,1685917632.33,293.946,141.524,16.396,11.935
2.0,1685917630.33,82.713,165.847,18.059,19.635
3.0,1685917630.33,134.499,196.951,27.21,31.871
4.0,1685917630.33,92.485,136.738,15.525,16.82
6.0,1685917630.33,60.181,112.54,10.591,9.953
8.0,1685917630.33,246.819,153.894,25.344,16.406
8.0,1685917632.87,123.923,89.396,9.11,7.375
11.0,1685917632.87,166.924,111.102,14.915,10.03
13.0,1685917632.87,282.021,146.252,15.668,12.347
29.0,1685917632.87,84.567,170.64,19.534,25.96
1.0,1685917627.07,126.263,89.443,9.789,7.409
2.0,1685917630.0,74.462,148.202,14.592,15.402
3.0,1685917630.0,114.486,169.958,22.022,24.165
4.0,1685917630.0,85.091,125.834,14.332,13.686
6.0,1685917630.0,57.125,105.796,10.201,9.325
8.0,1685917630.0,290.986,177.017,32.471,21.01
1.0,1685917628.93,95.336,73.788,7.003,5.104
2.0,1685917628.93,59.243,113.28,10.751,10.169
3.0,1685917628.93,81.846,122.448,12.882,12.837
4.0,1685917628.93,69.223,101.619,10.478,9.544
2.0,1685917630.47,87.031,174.783,19.974,21.866
3.0,1685917630.47,144.455,207.42,27.307,27.262
4.0,1685917630.47,96.042,142.283,17.282,17.963
6.0,1685917630.47,61.369,115.88,10.538,10.631
8.0,1685917630.47,233.29,146.698,23.242,15.738
2.0,1685917629.6,66.44,131.886,13.75,12.784
3.0,1685917629.6,98.905,146.973,16.6,18.646
4.0,1685917629.6,77.621,114.665,12.285,11.428
2.0,1685917629.8,70.664,139.35,13.994,13.917
3.0,1685917629.8,106.07,156.854,18.912,21.991
4.0,1685917629.8,80.936,119.787,13.24,12.391
6.0,1685917629.8,55.699,102.322,9.82,8.791
1.0,1685917628.0,107.762,79.924,7.902,5.825
8.0,1685917632.4,134.998,95.365,10.71,7.577
10.0,1685917632.4,347.982,145.738,8.255,9.868
11.0,1685917632.4,190.628,123.393,18.015,12.878
12.0,1685917632.4,151.003,219.705,32.991,36.143
13.0,1685917632.4,292.49,142.216,16.016,11.881
29.0,1685917632.4,73.149,146.106,15.996,16.92
8.0,1685917632.13,142.676,99.426,10.935,8.536
10.0,1685917632.13,345.338,148.635,13.155,9.938
11.0,1685917632.13,207.93,132.282,21.431,13.726
12.0,1685917632.13,128.888,189.925,26.046,28.092
6.0,1685917632.13,99.656,196.662,25.878,31.691
13.0,1685917632.13,297.373,139.955,14.562,11.103
8.0,1685917631.6,161.79,109.563,13.015,9.586
10.0,1685917631.6,335.834,154.88,15.698,11.728
11.0,1685917631.6,256.7,157.49,28.668,18.333
12.0,1685917631.6,102.437,151.724,17.662,18.647
6.0,1685917631.6,81.331,157.678,17.847,19.047
13.0,1685917631.6,309.164,135.128,16.612,11.158
2.0,1685917630.67,95.056,191.098,22.654,25.803
4.0,1685917630.67,102.189,151.353,19.121,20.895
6.0,1685917630.67,64.108,120.93,12.248,11.477
8.0,1685917630.67,215.651,137.688,20.666,14.66
1.0,1685917629.33,91.195,70.984,6.755,5.952
2.0,1685917629.33,63.49,123.415,11.795,11.704
3.0,1685917629.33,91.093,136.006,14.356,15.312
