id,time,video_end_time,frame_num,x_pix,y_pix,w_pix,h_pix,x_utm,y_utm
5.0,1685917880.73,1685917880,11,308.689,48.104,7.584,5.492,-1305.2,-1166.39
2.0,1685917882.47,1685917880,37,312.72,43.787,6.776,5.492,-1294.38,-1173.63
16.0,1685917882.47,1685917880,37,282.088,74.865,12.607,10.148,-1344.4,-1139.86
18.0,1685917882.47,1685917880,37,218.045,151.251,30.862,25.207,-1380.32,-1116.81
19.0,1685917882.47,1685917880,37,207.675,56.72,12.623,9.024,-1314.42,-1133.21
2.0,1685917881.0,1685917880,15,296.134,56.409,9.783,7.71,-1321.0,-1154.48
3.0,1685917881.0,1685917880,15,279.265,81.233,14.042,10.9,-1350.1,-1136.7
5.0,1685917881.0,1685917880,15,310.524,46.633,7.564,5.327,-1301.78,-1168.83
8.0,1685917881.0,1685917880,15,21.854,143.112,39.57,28.524,-1373.51,-1098.03
18.0,1685917883.13,1685917880,47,259.037,102.537,18.773,14.841,-1363.6,-1127.56
19.0,1685917883.13,1685917880,47,177.565,67.458,16.306,11.252,-1329.59,-1122.44
18.0,1685917883.8,1685917880,57,279.241,78.655,14.138,11.627,-1347.84,-1137.72
19.0,1685917883.8,1685917880,57,132.641,84.246,22.24,15.03,-1345.7,-1111.44
25.0,1685917883.8,1685917880,57,224.806,133.324,27.048,20.485,-1375.38,-1118.99
2.0,1685917881.47,1685917880,22,302.522,51.398,8.262,6.797,-1311.96,-1160.92
3.0,1685917881.47,1685917880,22,289.298,68.592,11.547,10.335,-1338.01,-1144.42
1.0,1685917880.2,1685917880,3,303.781,69.212,10.398,8.659,-1339.58,-1146.82
2.0,1685917880.2,1685917880,3,283.023,69.522,11.614,9.675,-1338.72,-1142.7
3.0,1685917880.2,1685917880,3,250.462,116.374,22.427,18.275,-1369.86,-1123.95
4.0,1685917880.2,1685917880,3,298.015,86.849,11.36,10.089,-1355.34,-1137.56
2.0,1685917882.0,1685917880,30,308.529,46.67,7.515,6.106,-1301.67,-1168.24
16.0,1685917882.0,1685917880,30,269.516,88.999,16.244,13.162,-1355.67,-1132.5
2.0,1685917881.67,1685917880,25,304.8,49.761,7.868,6.044,-1308.64,-1163.35
3.0,1685917881.67,1685917880,25,291.745,64.614,11.723,10.232,-1333.18,-1147.33
16.0,1685917881.67,1685917880,25,256.236,104.809,20.415,15.857,-1364.7,-1126.72
2.0,1685917881.13,1685917880,17,298.369,55.15,9.15,7.264,-1318.93,-1156.14
3.0,1685917881.13,1685917880,17,282.51,77.349,13.38,10.432,-1346.81,-1138.83
5.0,1685917881.13,1685917880,17,311.57,45.39,7.301,5.032,-1298.67,-1170.88
2.0,1685917881.93,1685917880,29,307.606,47.452,7.381,5.899,-1303.52,-1166.95
16.0,1685917881.93,1685917880,29,266.912,91.408,17.508,13.15,-1357.22,-1131.4
2.0,1685917880.93,1685917880,14,294.53,57.803,10.674,7.664,-1323.25,-1152.93
3.0,1685917880.93,1685917880,14,277.875,83.093,14.615,11.032,-1351.57,-1135.77
5.0,1685917880.93,1685917880,14,309.977,46.694,7.617,5.312,-1301.88,-1168.6
8.0,1685917880.93,1685917880,14,34.199,137.217,38.392,26.766,-1371.84,-1098.98
2.0,1685917881.07,1685917880,16,297.296,55.726,9.54,7.628,-1319.88,-1155.36
3.0,1685917881.07,1685917880,16,281.057,79.137,13.385,10.721,-1348.36,-1137.83
5.0,1685917881.07,1685917880,16,311.05,46.204,7.369,5.527,-1300.75,-1169.57
8.0,1685917881.07,1685917880,16,13.584,149.431,31.457,29.957,-1375.26,-1097.57
18.0,1685917883.27,1685917880,49,263.673,96.34,18.168,14.425,-1360.24,-1129.63
19.0,1685917883.27,1685917880,49,170.182,70.314,17.516,11.652,-1332.89,-1120.25
2.0,1685917881.4,1685917880,21,301.745,51.865,8.687,7.096,-1312.86,-1160.22
3.0,1685917881.4,1685917880,21,288.35,70.387,11.96,10.493,-1340.02,-1143.24
1.0,1685917880.4,1685917880,6,306.433,66.253,9.429,5.774,-1336.22,-1149.2
2.0,1685917880.4,1685917880,6,286.863,65.392,11.238,9.45,-1333.89,-1145.84
3.0,1685917880.4,1685917880,6,259.796,103.985,20.389,15.855,-1364.39,-1127.35
4.0,1685917880.4,1685917880,6,301.351,80.862,10.981,8.554,-1350.83,-1140.47
5.0,1685917880.4,1685917880,6,305.793,51.034,8.221,6.037,-1311.49,-1162.14
2.0,1685917881.53,1685917880,23,303.366,50.77,8.182,6.621,-1310.71,-1161.82
3.0,1685917881.53,1685917880,23,289.976,67.125,11.869,10.604,-1336.28,-1145.4
2.0,1685917882.67,1685917880,40,314.402,42.29,6.716,5.199,-1290.14,-1176.56
16.0,1685917882.67,1685917880,40,286.348,69.948,11.717,10.047,-1339.4,-1143.1
18.0,1685917882.67,1685917880,40,234.014,131.591,26.111,21.283,-1375.05,-1120.13
19.0,1685917882.67,1685917880,40,199.886,59.59,13.56,9.905,-1319.03,-1130.01
2.0,1685917881.87,1685917880,28,306.938,48.009,7.453,5.578,-1304.8,-1166.05
3.0,1685917881.87,1685917880,28,293.105,62.415,13.997,7.911,-1330.24,-1149.1
16.0,1685917881.87,1685917880,28,264.642,94.447,18.06,14.16,-1359.11,-1130.25
18.0,1685917883.53,1685917880,53,272.509,86.513,15.247,11.899,-1353.99,-1133.74
19.0,1685917883.53,1685917880,53,153.105,76.665,19.542,13.73,-1339.3,-1115.84
18.0,1685917883.73,1685917880,56,277.858,80.706,14.483,11.65,-1349.58,-1136.67
19.0,1685917883.73,1685917880,56,138.285,82.192,21.039,14.438,-1344.09,-1112.57
25.0,1685917883.73,1685917880,56,219.497,138.874,28.126,21.164,-1376.97,-1117.94
2.0,1685917881.2,1685917880,18,299.17,54.307,8.832,7.315,-1317.44,-1157.12
3.0,1685917881.2,1685917880,18,284.234,75.541,12.731,10.584,-1345.18,-1139.93
5.0,1685917881.2,1685917880,18,312.214,44.78,7.367,5.526,-1297.1,-1171.96
2.0,1685917880.87,1685917880,13,292.394,59.126,12.401,7.374,-1325.24,-1151.38
3.0,1685917880.87,1685917880,13,276.236,84.935,14.39,11.965,-1352.95,-1134.86
5.0,1685917880.87,1685917880,13,309.545,47.089,7.639,5.457,-1302.82,-1167.95
8.0,1685917880.87,1685917880,13,46.451,131.999,36.407,25.284,-1370.27,-1100.04
18.0,1685917883.2,1685917880,48,261.494,99.302,18.377,14.538,-1361.9,-1128.61
19.0,1685917883.2,1685917880,48,173.903,68.898,16.832,11.607,-1331.29,-1121.32
2.0,1685917882.4,1685917880,36,312.005,44.251,7.114,5.371,-1295.61,-1172.7
16.0,1685917882.4,1685917880,36,280.425,76.721,13.402,10.601,-1346.11,-1138.74
18.0,1685917882.4,1685917880,36,211.349,159.63,33.227,28.181,-1382.17,-1115.65
1.0,1685917880.07,1685917880,1,302.136,71.778,11.169,8.396,-1342.31,-1145.04
2.0,1685917880.07,1685917880,1,280.524,72.244,11.865,10.248,-1341.61,-1140.83
3.0,1685917880.07,1685917880,1,243.093,124.866,24.179,19.963,-1372.96,-1121.9
4.0,1685917880.07,1685917880,1,295.882,90.882,13.948,10.717,-1358.04,-1135.83
2.0,1685917882.53,1685917880,38,313.301,43.101,7.017,5.849,-1292.45,-1174.89
16.0,1685917882.53,1685917880,38,283.634,73.242,12.702,9.803,-1342.83,-1140.91
18.0,1685917882.53,1685917880,38,223.886,143.944,28.76,23.49,-1378.52,-1117.93
19.0,1685917882.53,1685917880,38,205.418,57.555,12.898,9.137,-1315.81,-1132.25
2.0,1685917881.33,1685917880,20,301.159,52.648,8.849,6.899,-1314.4,-1159.25
3.0,1685917881.33,1685917880,20,286.692,72.415,13.758,10.69,-1342.13,-1141.87
2.0,1685917880.6,1685917880,9,289.952,63.197,10.962,6.938,-1331.13,-1147.9
3.0,1685917880.6,1685917880,9,267.229,94.553,18.676,14.456,-1359.28,-1130.59
4.0,1685917880.6,1685917880,9,304.055,75.349,10.185,8.406,-1346.02,-1143.5
5.0,1685917880.6,1685917880,9,307.743,49.307,8.581,5.681,-1307.9,-1164.65
3.0,1685917828.07,1685917826,31,263.161,96.199,17.216,13.562,-1360.14,-1129.59
12.0,1685917828.07,1685917826,31,233.675,94.545,19.352,14.52,-1357.96,-1125.77
,1685917826.87,1685917826,13,172.742,206.84,46.076,40.624,-1389.79,-1110.83
,1685917826.87,1685917826,13,70.097,226.647,63.137,26.707,-1390.88,-1104.05
3.0,1685917828.4,1685917826,36,273.121,84.501,14.85,10.921,-1352.47,-1134.51
12.0,1685917828.4,1685917826,36,250.185,81.613,16.043,11.775,-1349.04,-1131.75
,1685917826.93,1685917826,14,182.212,193.834,43.146,35.985,-1388.04,-1111.84
,1685917826.93,1685917826,14,87.248,218.614,60.102,41.091,-1390.11,-1105.09
3.0,1685917827.87,1685917826,28,255.713,105.36,19.213,14.655,-1364.96,-1126.54
12.0,1685917827.87,1685917826,28,221.132,105.194,22.232,16.805,-1363.7,-1122.08
,1685917829.8,1685917826,57,214.978,220.115,51.834,38.582,-1392.07,-1113.18
3.0,1685917828.27,1685917826,34,269.419,88.802,15.811,12.106,-1355.52,-1132.55
12.0,1685917828.27,1685917826,34,244.303,86.145,17.64,12.821,-1352.46,-1129.43
1.0,1685917826.07,1685917826,1,9.964,151.16,19.827,23.02,-1375.69,-1097.32
3.0,1685917828.93,1685917826,44,285.166,71.457,11.416,9.275,-1341.02,-1142.08
12.0,1685917828.93,1685917826,44,267.896,67.827,12.257,9.033,-1335.79,-1140.66
12.0,1685917829.47,1685917826,52,280.288,58.161,10.363,7.254,-1322.76,-1149.41
3.0,1685917828.73,1685917826,41,280.951,75.901,12.76,9.108,-1345.36,-1139.19
12.0,1685917828.73,1685917826,41,261.817,72.394,13.492,10.176,-1340.72,-1137.29
3.0,1685917828.13,1685917826,32,265.228,93.628,17.163,12.837,-1358.61,-1130.55
12.0,1685917828.13,1685917826,32,237.579,91.707,18.652,13.625,-1356.23,-1126.98
3.0,1685917829.2,1685917826,48,289.499,66.539,10.105,7.721,-1335.52,-1145.66
12.0,1685917829.2,1685917826,48,274.659,62.615,11.077,8.36,-1329.27,-1145.06
3.0,1685917828.87,1685917826,43,283.931,72.764,11.966,9.171,-1342.35,-1141.2
12.0,1685917828.87,1685917826,43,266.147,69.194,12.444,9.056,-1337.34,-1139.62
12.0,1685917829.73,1685917826,56,285.326,54.404,9.347,6.977,-1316.47,-1153.71
3.0,1685917827.47,1685917826,22,234.861,130.872,26.315,20.046,-1374.83,-1120.3
3.0,1685917828.8,1685917826,42,282.381,74.186,12.079,8.919,-1343.73,-1140.23
12.0,1685917828.8,1685917826,42,264.122,70.769,13.194,9.861,-1339.05,-1138.47
3.0,1685917827.13,1685917826,17,205.144,165.152,37.111,28.733,-1383.25,-1114.8
3.0,1685917828.47,1685917826,37,274.784,82.593,14.336,10.667,-1351.02,-1135.45
12.0,1685917828.47,1685917826,37,252.499,79.589,15.435,11.648,-1347.36,-1132.82
3.0,1685917827.07,1685917826,16,197.681,175.741,38.347,30.423,-1385.22,-1113.67
3.0,1685917827.67,1685917826,25,246.261,116.614,22.417,17.205,-1369.84,-1123.42
12.0,1685917827.67,1685917826,25,204.512,119.556,26.416,19.072,-1369.83,-1118.18
3.0,1685917827.27,1685917826,19,219.232,149.412,30.908,23.983,-1379.87,-1117.05
3.0,1685917828.53,1685917826,38,276.65,80.814,13.731,10.522,-1349.61,-1136.43
12.0,1685917828.53,1685917826,38,255.204,77.891,15.406,10.538,-1345.93,-1133.89
3.0,1685917827.33,1685917826,20,224.609,142.581,29.898,22.503,-1378.16,-1118.11
3.0,1685917827.4,1685917826,21,230.113,136.344,27.511,20.491,-1376.46,-1119.23
3.0,1685917827.93,1685917826,29,258.498,102.208,18.336,13.926,-1363.41,-1127.56
12.0,1685917827.93,1685917826,29,225.676,101.58,21.094,15.334,-1361.89,-1123.28
3.0,1685917829.13,1685917826,47,288.702,67.62,10.228,8.244,-1336.81,-1144.86
12.0,1685917829.13,1685917826,47,272.993,63.906,11.333,8.586,-1330.98,-1143.91
,1685917829.87,1685917826,58,221.538,214.014,50.642,49.189,-1391.43,-1113.81
,1685917829.87,1685917826,58,287.841,52.567,9.028,6.527,-1313.07,-1156.04
3.0,1685917827.8,1685917826,27,252.971,109.013,19.501,15.47,-1366.67,-1125.5
12.0,1685917827.8,1685917826,27,216.418,109.378,23.949,17.404,-1365.65,-1120.86
3.0,1685917827.53,1685917826,23,238.899,125.552,24.69,18.794,-1373.09,-1121.36
12.0,1685917827.53,1685917826,23,191.166,130.947,29.534,21.988,-1373.72,-1115.68
3.0,1685917828.2,1685917826,33,267.074,91.191,16.962,11.998,-1357.08,-1131.49
12.0,1685917828.2,1685917826,33,240.976,88.866,17.745,13.392,-1354.36,-1128.19
3.0,1685917829.0,1685917826,45,286.384,70.008,11.22,9.355,-1339.47,-1143.07
12.0,1685917829.0,1685917826,45,269.63,66.394,12.108,9.002,-1334.09,-1141.77
3.0,1685917828.67,1685917826,40,279.443,77.285,13.461,9.96,-1346.6,-1138.32
12.0,1685917828.67,1685917826,40,259.773,74.11,13.947,10.275,-1342.43,-1136.18
3.0,1685917829.33,1685917826,50,291.542,63.262,11.313,9.612,-1331.33,-1148.18
12.0,1685917829.33,1685917826,50,277.603,60.242,10.405,8.133,-1325.92,-1147.29
3.0,1685917827.2,1685917826,18,212.492,156.763,33.445,25.811,-1381.53,-1115.93
12.0,1685917829.67,1685917826,55,284.283,55.299,9.578,7.061,-1318.06,-1152.67
3.0,1685917827.6,1685917826,24,242.724,120.991,23.887,18.755,-1371.5,-1122.38
12.0,1685917827.6,1685917826,24,197.723,125.504,27.989,20.589,-1371.95,-1116.84
3.0,1685917827.73,1685917826,26,249.796,112.597,20.552,16.326,-1368.21,-1124.48
12.0,1685917827.73,1685917826,26,211.028,114.204,24.082,17.752,-1367.73,-1119.56
12.0,1685917829.6,1685917826,54,282.562,56.334,9.863,7.321,-1319.79,-1151.39
3.0,1685917829.07,1685917826,46,287.699,68.704,10.72,9.028,-1338.04,-1144.04
12.0,1685917829.07,1685917826,46,271.349,65.125,11.293,8.737,-1332.53,-1142.84
3.0,1685917829.27,1685917826,49,290.582,64.469,10.793,9.678,-1332.91,-1147.18
12.0,1685917829.27,1685917826,49,276.05,61.333,10.531,8.422,-1327.48,-1146.2
3.0,1685917829.4,1685917826,51,292.321,62.103,11.575,8.904,-1329.74,-1149.15
12.0,1685917829.4,1685917826,51,278.896,59.34,10.227,7.703,-1324.59,-1148.22
3.0,1685917828.33,1685917826,35,271.156,86.608,15.263,11.258,-1354.0,-1133.5
12.0,1685917828.33,1685917826,35,247.193,83.944,16.639,12.326,-1350.85,-1130.53
3.0,1685917828.0,1685917826,30,260.987,99.005,17.564,13.609,-1361.71,-1128.61
12.0,1685917828.0,1685917826,30,229.671,98.176,20.198,14.513,-1360.07,-1124.46
3.0,1685917827.0,1685917826,15,189.722,184.953,40.901,33.603,-1386.72,-1112.69
3.0,1685917828.6,1685917826,39,278.259,78.852,13.234,10.284,-1347.97,-1137.47
12.0,1685917828.6,1685917826,39,257.784,75.983,14.328,10.206,-1344.22,-1135.06
13.0,1685917829.93,1685917826,59,227.512,205.66,47.975,48.929,-1390.44,-1114.54
,1685917826.8,1685917826,12,160.688,218.766,50.928,41.988,-1391.16,-1109.79
27.0,1685917899.73,1685917892,116,234.578,190.919,45.418,44.767,-1388.43,-1115.71
26.0,1685917897.0,1685917892,75,253.844,106.164,20.273,16.36,-1365.3,-1126.14
5.0,1685917893.87,1685917892,28,87.132,116.997,29.43,17.255,-1365.16,-1104.29
8.0,1685917893.87,1685917892,28,146.232,100.776,21.352,14.419,-1358.51,-1112.42
,1685917899.53,1685917892,113,216.096,217.237,53.873,44.655,-1391.74,-1113.35
26.0,1685917896.27,1685917892,64,208.145,161.75,35.533,28.119,-1382.58,-1115.25
26.0,1685917896.33,1685917892,65,214.662,154.248,32.31,26.335,-1380.98,-1116.29
26.0,1685917898.13,1685917892,92,283.928,71.685,12.1,10.481,-1341.2,-1141.73
5.0,1685917893.93,1685917892,29,77.29,121.438,31.848,18.364,-1366.87,-1103.18
8.0,1685917893.93,1685917892,29,139.661,103.979,22.342,15.04,-1360.17,-1111.32
26.0,1685917897.13,1685917892,77,258.882,100.134,18.297,15.361,-1362.28,-1128.07
8.0,1685917894.4,1685917892,36,80.26,134.393,33.662,20.406,-1372.04,-1103.78
26.0,1685917896.8,1685917892,72,244.809,116.725,23.108,18.914,-1369.84,-1123.23
26.0,1685917896.73,1685917892,71,241.774,120.661,23.484,19.603,-1371.34,-1122.32
22.0,1685917896.2,1685917892,63,12.12,148.899,25.72,28.971,-1375.07,-1097.4
26.0,1685917896.2,1685917892,63,201.604,170.447,36.29,30.474,-1384.27,-1114.24
20.0,1685917894.93,1685917892,44,116.38,89.266,21.818,13.14,-1349.21,-1108.5
8.0,1685917894.67,1685917892,40,29.892,160.772,43.938,26.043,-1378.72,-1099.66
2.0,1685917892.47,1685917892,7,125.628,97.355,26.887,17.402,-1355.54,-1109.64
3.0,1685917892.47,1685917892,7,300.007,79.817,15.227,12.285,-1349.88,-1140.71
4.0,1685917892.47,1685917892,7,305.792,49.969,8.429,6.19,-1309.19,-1163.36
5.0,1685917892.47,1685917892,7,203.612,65.21,14.278,9.329,-1328.17,-1128.64
2.0,1685917893.2,1685917892,18,11.538,150.896,29.219,27.987,-1375.64,-1097.46
5.0,1685917893.2,1685917892,18,158.131,84.272,19.803,12.479,-1346.95,-1115.76
8.0,1685917893.2,1685917892,18,195.192,77.34,14.858,10.34,-1342.28,-1123.43
22.0,1685917896.07,1685917892,61,32.899,136.419,42.902,29.105,-1371.52,-1098.8
26.0,1685917896.07,1685917892,61,186.588,189.685,41.919,34.653,-1387.46,-1112.29
22.0,1685917896.0,1685917892,60,46.617,130.226,40.336,27.765,-1369.6,-1099.97
22.0,1685917896.13,1685917892,62,21.646,143.45,38.155,31.29,-1373.61,-1098.03
26.0,1685917896.13,1685917892,62,193.661,180.403,39.311,32.682,-1386.0,-1113.16
26.0,1685917898.4,1685917892,96,288.224,66.689,11.219,9.879,-1335.63,-1145.32
27.0,1685917899.93,1685917892,119,249.646,162.852,39.28,34.589,-1383.63,-1118.69
26.0,1685917896.53,1685917892,68,230.176,135.065,26.654,22.087,-1376.06,-1119.37
26.0,1685917897.33,1685917892,80,264.911,92.528,17.402,13.722,-1357.88,-1130.8
2.0,1685917893.07,1685917892,16,32.991,138.766,42.999,28.927,-1372.34,-1098.93
5.0,1685917893.07,1685917892,16,168.18,80.232,17.64,11.475,-1343.73,-1118.05
8.0,1685917893.07,1685917892,16,202.363,73.995,13.517,9.556,-1339.13,-1125.6
5.0,1685917893.47,1685917892,22,135.034,94.456,22.827,14.249,-1353.93,-1111.18
8.0,1685917893.47,1685917892,22,178.358,85.186,17.315,11.486,-1348.69,-1119.0
8.0,1685917894.53,1685917892,38,56.859,146.572,38.122,22.752,-1375.42,-1101.68
20.0,1685917894.87,1685917892,43,122.624,86.926,21.683,12.672,-1347.56,-1109.61
5.0,1685917894.0,1685917892,30,66.73,126.136,34.443,20.044,-1368.54,-1102.08
8.0,1685917894.0,1685917892,30,132.722,107.262,23.356,15.516,-1361.76,-1110.23
20.0,1685917895.0,1685917892,45,110.149,91.817,22.886,13.504,-1350.94,-1107.44
2.0,1685917892.53,1685917892,8,118.052,100.656,27.777,18.515,-1357.38,-1108.44
3.0,1685917892.53,1685917892,8,300.642,78.132,14.88,12.124,-1348.43,-1141.57
4.0,1685917892.53,1685917892,8,306.787,48.976,8.534,6.431,-1307.05,-1164.8
5.0,1685917892.53,1685917892,8,199.985,66.364,14.001,9.772,-1329.55,-1127.47
1.0,1685917892.53,1685917892,8,8.678,136.222,22.85,24.816,-1370.82,-1096.19
26.0,1685917896.4,1685917892,66,220.463,147.289,30.111,24.343,-1379.35,-1117.33
5.0,1685917893.6,1685917892,24,120.64,101.095,25.228,15.187,-1357.75,-1108.79
8.0,1685917893.6,1685917892,24,168.538,89.513,18.473,12.632,-1351.72,-1116.8
5.0,1685917893.4,1685917892,21,141.211,91.733,22.123,13.677,-1352.21,-1112.31
8.0,1685917893.4,1685917892,21,182.912,83.35,16.251,11.087,-1347.32,-1120.06
1.0,1685917892.07,1685917892,1,63.742,110.964,34.432,22.079,-1361.39,-1101.13
2.0,1685917892.07,1685917892,1,162.297,80.838,20.092,14.107,-1344.01,-1116.92
20.0,1685917895.27,1685917892,49,82.502,102.728,26.897,15.528,-1357.33,-1103.39
26.0,1685917897.2,1685917892,78,261.172,97.177,17.879,15.081,-1360.65,-1129.07
2.0,1685917892.67,1685917892,10,100.878,108.196,30.303,20.112,-1361.16,-1105.98
3.0,1685917892.67,1685917892,10,302.373,74.457,13.488,11.998,-1345.07,-1143.66
4.0,1685917892.67,1685917892,10,307.886,47.745,8.546,7.562,-1304.26,-1166.64
5.0,1685917892.67,1685917892,10,193.29,69.119,16.088,10.503,-1332.8,-1125.22
20.0,1685917895.6,1685917892,54,39.285,120.437,32.886,19.341,-1365.28,-1098.57
5.0,1685917894.33,1685917892,35,9.654,155.631,24.975,22.77,-1376.94,-1097.56
8.0,1685917894.33,1685917892,35,90.653,129.092,31.229,19.84,-1370.37,-1104.84
26.0,1685917897.8,1685917892,87,277.324,78.882,13.852,11.264,-1347.95,-1137.3
5.0,1685917894.13,1685917892,32,42.747,137.294,40.165,22.783,-1372.08,-1099.89
8.0,1685917894.13,1685917892,32,117.529,115.204,25.196,16.791,-1365.27,-1108.05
26.0,1685917896.93,1685917892,74,251.116,109.456,20.926,17.08,-1366.81,-1125.19
26.0,1685917897.73,1685917892,86,275.883,80.537,13.979,11.932,-1349.34,-1136.4
5.0,1685917893.67,1685917892,25,113.363,104.409,26.534,16.294,-1359.47,-1107.7
8.0,1685917893.67,1685917892,25,163.413,92.049,19.087,13.132,-1353.39,-1115.71
26.0,1685917897.53,1685917892,83,270.93,85.758,15.529,13.252,-1353.35,-1133.74
1.0,1685917892.4,1685917892,6,20.371,129.266,39.551,27.555,-1368.5,-1096.97
2.0,1685917892.4,1685917892,6,133.001,93.811,24.776,17.045,-1353.39,-1110.91
3.0,1685917892.4,1685917892,6,298.725,81.434,16.374,13.02,-1351.18,-1139.8
4.0,1685917892.4,1685917892,6,305.284,50.359,8.249,6.497,-1310.0,-1162.78
5.0,1685917892.4,1685917892,6,207.171,64.174,14.12,8.707,-1326.9,-1129.79
1.0,1685917892.33,1685917892,5,29.403,124.721,39.974,25.922,-1366.88,-1097.68
2.0,1685917892.33,1685917892,5,139.846,90.724,23.733,16.646,-1351.39,-1112.17
3.0,1685917892.33,1685917892,5,297.769,83.682,15.947,13.696,-1352.94,-1138.73
4.0,1685917892.33,1685917892,5,304.734,50.664,8.545,6.649,-1310.61,-1162.29
5.0,1685917892.33,1685917892,5,210.088,62.676,14.033,8.496,-1324.84,-1131.03
2.0,1685917893.13,1685917892,17,20.9,145.542,40.328,30.647,-1374.25,-1098.07
5.0,1685917893.13,1685917892,17,163.321,82.026,18.05,11.719,-1345.18,-1116.94
8.0,1685917893.13,1685917892,17,198.809,75.579,14.767,10.05,-1340.65,-1124.52
26.0,1685917897.6,1685917892,84,272.736,83.898,15.209,12.496,-1351.98,-1134.66
26.0,1685917896.87,1685917892,73,248.11,112.927,21.744,17.771,-1368.31,-1124.22
20.0,1685917895.2,1685917892,48,89.95,99.602,25.553,14.884,-1355.62,-1104.39
20.0,1685917895.53,1685917892,53,48.949,116.527,31.402,18.676,-1363.73,-1099.53
5.0,1685917893.33,1685917892,20,147.163,88.998,21.015,13.111,-1350.37,-1113.46
8.0,1685917893.33,1685917892,20,187.389,81.427,15.035,10.799,-1345.82,-1121.18
26.0,1685917897.07,1685917892,76,256.524,103.156,19.321,16.102,-1363.84,-1127.1
26.0,1685917897.93,1685917892,89,279.795,75.865,12.938,10.823,-1345.26,-1139.0
5.0,1685917893.73,1685917892,26,105.173,108.409,27.325,16.719,-1361.43,-1106.55
8.0,1685917893.73,1685917892,26,158.266,94.535,19.475,13.919,-1354.93,-1114.67
26.0,1685917898.2,1685917892,93,285.102,69.931,11.809,10.704,-1339.31,-1142.87
20.0,1685917895.47,1685917892,52,57.992,112.901,30.398,17.646,-1362.21,-1100.48
5.0,1685917893.27,1685917892,19,152.71,86.501,20.855,13.084,-1348.6,-1114.6
8.0,1685917893.27,1685917892,19,191.487,79.363,14.283,10.543,-1344.08,-1122.32
27.0,1685917899.87,1685917892,118,245.456,170.854,40.611,37.261,-1385.16,-1117.75
22.0,1685917895.87,1685917892,58,69.469,120.0,35.852,24.848,-1366.0,-1102.21
26.0,1685917896.47,1685917892,67,225.449,140.827,28.362,23.462,-1377.68,-1118.35
26.0,1685917898.47,1685917892,97,289.865,64.474,11.471,11.065,-1332.87,-1147.03
26.0,1685917898.07,1685917892,91,282.58,72.776,13.052,10.449,-1342.29,-1140.94
26.0,1685917897.47,1685917892,82,269.27,87.945,16.456,13.402,-1354.9,-1132.79
1.0,1685917892.2,1685917892,3,48.655,116.905,37.124,23.503,-1363.91,-1099.51
2.0,1685917892.2,1685917892,3,152.317,85.331,22.46,14.932,-1347.59,-1114.66
26.0,1685917897.67,1685917892,85,274.455,82.085,14.304,11.873,-1350.58,-1135.59
20.0,1685917895.73,1685917892,56,18.59,129.384,34.28,20.868,-1368.49,-1096.77
5.0,1685917894.2,1685917892,33,29.104,143.498,42.312,24.442,-1373.81,-1098.78
8.0,1685917894.2,1685917892,33,109.038,119.583,27.666,17.565,-1367.01,-1106.95
22.0,1685917895.93,1685917892,59,58.834,124.758,37.906,26.356,-1367.75,-1101.12
26.0,1685917898.0,1685917892,90,281.245,74.183,12.919,10.453,-1343.67,-1140.03
2.0,1685917892.87,1685917892,13,70.826,121.625,36.064,23.74,-1366.76,-1102.42
4.0,1685917892.87,1685917892,13,309.726,46.135,8.15,6.671,-1300.43,-1169.3
5.0,1685917892.87,1685917892,13,181.546,74.418,16.188,11.161,-1338.43,-1121.58
26.0,1685917896.6,1685917892,69,234.41,129.922,25.422,21.269,-1374.5,-1120.36
26.0,1685917897.87,1685917892,88,278.607,77.246,13.662,11.185,-1346.52,-1138.2
27.0,1685917899.67,1685917892,115,228.661,200.844,47.875,48.495,-1389.8,-1114.82
1.0,1685917892.27,1685917892,4,39.325,120.803,38.563,24.432,-1365.44,-1098.6
2.0,1685917892.27,1685917892,4,146.414,87.966,23.231,15.307,-1349.51,-1113.44
3.0,1685917892.27,1685917892,4,296.635,85.36,16.962,14.618,-1354.18,-1137.9
2.0,1685917893.0,1685917892,15,46.563,132.547,39.873,27.438,-1370.48,-1100.08
5.0,1685917893.0,1685917892,15,172.716,78.552,17.129,11.186,-1342.31,-1119.14
8.0,1685917893.0,1685917892,15,205.702,72.261,13.577,9.622,-1337.37,-1126.74
,1685917899.6,1685917892,114,223.036,210.187,50.969,52.201,-1390.97,-1114.06
26.0,1685917897.27,1685917892,79,263.222,94.837,17.335,13.907,-1359.3,-1129.94
8.0,1685917894.8,1685917892,42,9.838,174.159,25.63,24.077,-1381.43,-1098.5
20.0,1685917894.8,1685917892,42,128.616,84.738,20.634,12.168,-1345.94,-1110.73
22.0,1685917894.8,1685917892,42,93.039,112.434,29.59,20.738,-1363.13,-1104.97
20.0,1685917895.33,1685917892,50,74.707,106.038,28.084,16.083,-1359.03,-1102.41
26.0,1685917896.67,1685917892,70,238.259,125.242,24.532,20.386,-1372.96,-1121.32
2.0,1685917892.6,1685917892,9,109.819,104.089,29.028,19.384,-1359.15,-1107.22
3.0,1685917892.6,1685917892,9,301.547,76.476,14.72,11.892,-1346.96,-1142.51
4.0,1685917892.6,1685917892,9,307.385,48.259,8.621,7.163,-1305.44,-1165.85
5.0,1685917892.6,1685917892,9,197.128,67.801,14.056,9.689,-1331.32,-1126.4
