id,time,frame_num,x_pix,y_pix,w_pix,h_pix,x_utm,y_utm
341.0,57.93,869,206.692,119.822,8.26,6.023,1052.02,-2415.56
341.0,58.0,870,207.496,119.076,7.952,5.875,1054.26,-2415.49
341.0,58.07,871,208.385,117.882,8.063,6.445,1057.79,-2415.26
341.0,58.13,872,209.084,116.715,7.966,6.575,1061.31,-2414.98
341.0,58.2,873,209.737,115.861,7.885,6.165,1064.03,-2414.81
341.0,58.27,874,210.74,115.002,7.794,6.059,1067.01,-2414.73
341.0,58.33,875,211.557,114.372,7.419,5.545,1069.3,-2414.69
341.0,58.4,876,212.252,113.85,7.514,5.407,1071.25,-2414.66
341.0,58.47,877,212.656,112.823,6.877,5.364,1074.69,-2414.32
341.0,58.53,878,213.15,112.081,6.546,5.441,1077.36,-2414.13
341.0,58.6,879,213.989,111.216,6.889,5.359,1080.71,-2413.98
341.0,58.67,880,214.841,110.443,6.665,5.479,1083.85,-2413.88
341.0,58.73,881,215.712,109.735,7.063,5.527,1086.87,-2413.8
341.0,58.8,882,216.354,109.204,7.447,5.731,1089.19,-2413.74
341.0,58.87,883,216.967,108.422,7.484,5.748,1092.48,-2413.55
341.0,58.93,884,217.483,107.865,7.08,5.397,1094.94,-2413.43
341.0,59.0,885,217.903,107.356,7.075,5.532,1097.2,-2413.3
341.0,59.07,886,218.632,106.98,6.503,5.456,1099.18,-2413.34
341.0,59.13,887,219.563,106.125,6.948,5.023,1103.32,-2413.2
341.0,59.2,888,220.308,105.492,6.74,4.786,1106.52,-2413.11
341.0,59.27,889,220.736,104.991,6.721,4.718,1109.0,-2412.98
341.0,59.33,890,221.279,104.112,6.212,4.82,1113.31,-2412.67
341.0,59.4,891,221.49,103.896,6.068,4.688,1114.45,-2412.62
341.0,59.47,892,222.181,103.161,5.791,4.657,1118.41,-2412.44
341.0,59.53,893,222.632,102.754,5.585,4.541,1120.71,-2412.36
343.0,56.6,849,144.595,155.18,17.344,12.782,983.47,-2413.87
343.0,57.73,866,142.873,156.206,16.172,11.741,982.3,-2413.85
343.0,57.8,867,145.481,154.347,16.222,11.453,984.39,-2413.8
343.0,57.87,868,148.32,152.19,15.698,11.056,986.9,-2413.71
343.0,57.93,869,151.392,149.531,14.963,10.191,990.1,-2413.53
343.0,58.0,870,154.57,147.037,14.152,9.926,993.32,-2413.4
346.0,57.07,856,124.633,192.935,24.157,17.906,954.26,-2418.39
346.0,57.13,857,129.22,188.783,23.847,17.69,956.82,-2418.3
346.0,57.2,858,134.269,183.836,22.334,16.208,960.09,-2418.14
346.0,57.27,859,139.303,179.492,21.425,15.505,963.2,-2418.07
346.0,57.33,860,143.391,175.662,20.789,14.687,966.12,-2417.96
346.0,57.4,861,147.5,171.948,19.97,13.884,969.16,-2417.86
346.0,57.47,862,151.02,168.353,19.294,13.697,972.26,-2417.69
346.0,57.53,863,154.182,165.066,18.145,13.42,975.27,-2417.51
346.0,57.6,864,157.799,162.032,17.793,12.689,978.27,-2417.45
346.0,57.67,865,160.956,159.13,17.204,12.666,981.3,-2417.34
346.0,57.73,866,163.616,156.438,16.14,11.979,984.23,-2417.19
346.0,57.8,867,166.773,153.666,16.386,11.347,987.48,-2417.09
346.0,57.87,868,169.115,151.094,15.002,11.27,990.59,-2416.9
346.0,57.93,869,171.898,148.896,14.6,10.937,993.49,-2416.86
346.0,58.0,870,174.043,146.404,13.745,10.823,996.82,-2416.63
346.0,58.07,871,176.114,144.236,12.616,10.355,999.9,-2416.46
346.0,58.13,872,178.326,142.496,12.204,10.013,1002.57,-2416.42
346.0,58.2,873,180.634,140.446,12.712,10.066,1005.82,-2416.31
346.0,58.27,874,182.673,138.603,12.249,9.832,1008.88,-2416.2
346.0,58.33,875,184.391,136.824,11.58,9.072,1011.93,-2416.04
346.0,58.4,876,186.247,135.163,10.988,8.686,1014.95,-2415.94
346.0,58.47,877,188.236,133.432,11.388,8.921,1018.25,-2415.84
346.0,58.53,878,189.868,132.033,11.302,8.466,1021.05,-2415.76
346.0,58.6,879,191.403,130.568,10.985,8.328,1024.05,-2415.63
346.0,58.67,880,192.766,129.149,10.461,7.722,1027.04,-2415.47
346.0,58.73,881,194.681,127.363,9.768,8.073,1031.03,-2415.32
346.0,58.8,882,195.94,126.148,9.66,7.911,1033.86,-2415.19
346.0,58.87,883,197.369,124.729,10.068,7.96,1037.28,-2415.04
346.0,58.93,884,198.7,123.428,9.699,8.088,1040.56,-2414.89
346.0,59.0,885,200.107,122.21,9.219,7.78,1043.8,-2414.79
346.0,59.07,886,201.295,121.331,9.555,7.613,1046.28,-2414.75
346.0,59.13,887,202.66,119.991,9.185,7.632,1050.04,-2414.58
346.0,59.2,888,203.815,118.8,9.06,7.385,1053.5,-2414.41
346.0,59.27,889,204.86,117.916,9.217,7.128,1056.23,-2414.33
346.0,59.33,890,206.186,116.896,9.255,7.224,1059.54,-2414.27
346.0,59.4,891,207.44,116.094,9.082,6.64,1062.33,-2414.27
346.0,59.47,892,208.471,114.942,8.779,6.674,1066.12,-2414.07
346.0,59.53,893,209.375,114.12,8.539,6.272,1069.0,-2413.96
346.0,59.6,894,210.346,113.459,7.62,5.704,1071.5,-2413.94
346.0,59.67,895,211.27,112.67,7.516,5.679,1074.46,-2413.85
346.0,59.73,896,212.066,111.962,7.34,5.156,1077.17,-2413.76
346.0,59.8,897,212.732,110.864,6.981,5.144,1081.2,-2413.45
346.0,59.87,898,213.492,109.999,6.661,5.147,1084.62,-2413.26
346.0,59.93,899,214.526,109.326,6.318,5.015,1087.63,-2413.24
346.0,60.0,900,215.337,108.737,6.22,4.694,1090.28,-2413.2
351.0,57.8,867,23.527,159.398,19.812,12.747,970.26,-2399.93
353.0,58.27,874,165.228,138.476,12.329,8.924,1005.86,-2412.83
353.0,59.53,893,165.818,138.9,12.503,8.646,1005.37,-2413.06
355.0,58.33,875,83.038,182.721,24.515,15.276,958.48,-2411.76
355.0,58.4,876,87.875,179.07,23.294,14.9,960.89,-2411.59
355.0,58.47,877,94.076,174.788,22.257,14.127,963.93,-2411.44
355.0,58.53,878,100.371,171.042,21.665,12.927,966.83,-2411.41
355.0,58.6,879,105.414,167.37,20.659,12.946,969.79,-2411.23
355.0,58.67,880,110.263,164.124,19.891,13.021,972.62,-2411.12
355.0,58.73,881,114.738,160.906,19.193,12.541,975.56,-2410.95
355.0,58.8,882,118.862,157.952,18.413,11.898,978.44,-2410.79
355.0,58.87,883,122.768,155.172,17.891,11.947,981.3,-2410.64
355.0,58.93,884,126.808,152.671,16.952,11.077,984.08,-2410.57
355.0,59.0,885,130.714,150.146,16.833,11.725,987.02,-2410.47
355.0,59.07,886,133.905,148.006,15.96,10.667,989.62,-2410.36
355.0,59.13,887,137.247,145.719,15.683,10.125,992.54,-2410.23
355.0,59.2,888,140.494,143.749,15.04,9.525,995.24,-2410.17
355.0,59.27,889,143.482,141.564,14.768,8.92,998.29,-2409.99
355.0,59.33,890,146.191,139.839,14.139,8.324,1000.86,-2409.91
355.0,59.4,891,149.112,137.652,13.75,8.603,1004.21,-2409.71
355.0,59.47,892,151.662,136.103,13.2,8.054,1006.77,-2409.65
355.0,59.53,893,153.944,134.596,12.406,7.672,1009.33,-2409.55
355.0,59.6,894,156.642,132.606,12.662,8.037,1012.81,-2409.35
355.0,59.67,895,158.984,131.165,12.423,7.933,1015.53,-2409.28
355.0,59.73,896,161.0,129.539,11.325,7.144,1018.6,-2409.07
355.0,59.8,897,162.782,128.075,11.031,6.848,1021.46,-2408.86
355.0,59.87,898,165.005,126.606,10.867,7.01,1024.57,-2408.74
355.0,59.93,899,167.043,125.335,10.618,6.675,1027.39,-2408.65
355.0,60.0,900,169.119,124.175,10.537,6.276,1030.13,-2408.61
359.0,58.53,878,111.927,182.025,23.003,15.602,960.18,-2415.01
359.0,58.6,879,116.619,178.119,21.725,15.123,962.92,-2414.87
359.0,58.67,880,122.279,173.66,21.258,14.954,966.29,-2414.73
359.0,58.73,881,126.783,169.919,19.031,14.571,969.31,-2414.58
359.0,58.8,882,131.104,166.428,19.205,14.03,972.32,-2414.44
359.0,58.87,883,135.299,163.243,18.149,12.571,975.27,-2414.35
359.0,58.93,884,139.179,160.139,17.649,12.064,978.3,-2414.21
359.0,59.0,885,143.075,157.268,17.249,12.204,981.31,-2414.13
359.0,59.07,886,146.513,154.259,16.234,11.626,984.59,-2413.94
359.0,59.13,887,149.92,151.824,15.764,10.906,987.46,-2413.88
359.0,59.2,888,152.76,149.372,14.71,10.72,990.45,-2413.71
359.0,59.27,889,155.585,146.898,14.073,10.213,993.62,-2413.53
359.0,59.33,890,158.173,144.853,13.204,9.34,996.41,-2413.41
359.0,59.4,891,161.277,142.994,12.954,8.648,999.18,-2413.44
359.0,59.47,892,163.922,140.476,13.246,9.262,1002.89,-2413.19
359.0,59.6,894,168.795,136.897,11.596,8.426,1008.77,-2413.01
359.0,59.67,895,170.52,135.117,10.744,8.026,1011.76,-2412.78
359.0,59.73,896,172.53,133.567,10.341,7.576,1014.58,-2412.68
359.0,59.8,897,174.141,131.99,9.96,7.352,1017.48,-2412.48
359.0,59.87,898,176.277,130.344,8.956,6.599,1020.74,-2412.35
359.0,59.93,899,177.803,128.888,8.055,5.912,1023.67,-2412.16
359.0,60.0,900,179.82,127.605,7.875,5.973,1026.52,-2412.13
363.0,59.27,889,120.461,196.915,22.368,17.561,951.95,-2418.49
363.0,59.33,890,125.073,192.992,22.241,16.647,954.24,-2418.45
363.0,59.4,891,130.339,188.45,21.651,15.975,957.07,-2418.39
363.0,59.47,892,134.946,184.111,20.778,14.837,959.94,-2418.28
363.0,59.53,893,139.24,180.21,19.834,14.117,962.71,-2418.19
363.0,59.6,894,143.139,176.448,19.296,13.585,965.54,-2418.06
363.0,59.67,895,146.67,172.89,18.417,13.263,968.38,-2417.91
363.0,59.73,896,149.771,169.482,17.6,13.587,971.25,-2417.72
363.0,59.8,897,153.121,166.279,16.69,13.035,974.14,-2417.59
363.0,59.87,898,156.312,163.338,16.941,12.626,976.96,-2417.49
363.0,59.93,899,159.252,160.467,16.042,12.481,979.86,-2417.35
363.0,60.0,900,162.034,157.981,15.441,11.986,982.52,-2417.27
365.0,59.67,895,99.075,119.35,14.532,8.702,1021.42,-2394.32
365.0,59.73,896,96.923,119.866,14.987,8.969,1020.14,-2394.26
365.0,59.8,897,93.785,121.401,14.854,9.012,1017.12,-2394.56
365.0,59.87,898,90.591,122.679,15.294,9.734,1014.59,-2394.71
365.0,59.93,899,87.627,123.882,16.334,9.874,1012.31,-2394.86
365.0,60.0,900,84.31,124.815,16.358,10.014,1010.41,-2394.83
369.0,60.13,902,126.594,191.498,24.097,18.944,955.14,-2418.41
369.0,60.2,903,129.961,188.645,23.441,18.724,956.94,-2418.38
369.0,60.27,904,133.838,184.691,21.999,17.954,959.52,-2418.23
369.0,60.33,905,137.29,181.266,20.71,17.293,961.9,-2418.11
369.0,60.4,906,140.534,178.096,20.38,16.493,964.23,-2418.0
369.0,60.47,907,143.976,175.153,19.926,16.614,966.53,-2417.95
369.0,60.53,908,146.827,172.275,19.094,16.551,968.86,-2417.82
369.0,60.6,909,149.701,169.59,18.947,16.206,971.16,-2417.73
369.0,60.67,910,152.038,167.242,17.668,15.362,973.25,-2417.62
369.0,60.73,911,154.453,164.801,17.206,15.201,975.52,-2417.5
369.0,60.8,912,156.753,162.474,16.933,14.774,977.78,-2417.38
369.0,60.87,913,159.261,160.32,16.258,14.827,980.0,-2417.32
369.0,60.93,914,161.468,158.168,15.578,14.212,982.28,-2417.22
369.0,61.0,915,163.762,155.948,15.112,13.789,984.75,-2417.1
369.0,61.07,916,165.876,153.982,14.711,13.613,987.03,-2417.01
369.0,61.13,917,168.032,151.997,14.914,13.436,989.44,-2416.92
369.0,61.2,918,170.025,150.118,14.495,13.359,991.82,-2416.82
369.0,61.27,919,172.031,148.128,14.469,13.054,994.42,-2416.69
369.0,61.33,920,173.666,146.591,14.084,12.338,996.53,-2416.61
369.0,61.4,921,175.201,144.857,13.032,11.663,998.95,-2416.45
369.0,61.47,922,177.227,143.315,13.596,12.086,1001.29,-2416.43
369.0,61.53,923,178.815,141.918,12.799,12.04,1003.45,-2416.36
369.0,61.6,924,180.336,140.332,12.436,11.566,1005.93,-2416.22
369.0,61.67,925,181.86,138.835,12.625,11.603,1008.39,-2416.11
369.0,61.73,926,183.358,137.441,12.003,11.701,1010.77,-2416.01
369.0,61.8,927,184.462,135.982,10.924,10.69,1013.26,-2415.81
369.0,61.87,928,185.545,134.764,10.179,10.508,1015.44,-2415.67
369.0,61.93,929,186.783,133.458,10.103,10.591,1017.88,-2415.54
369.0,62.0,930,187.845,132.162,9.164,10.266,1020.34,-2415.36
369.0,62.07,931,189.243,131.133,9.537,10.1,1022.49,-2415.34
369.0,62.13,932,190.808,129.948,10.387,10.045,1025.03,-2415.3
369.0,62.2,933,192.246,128.753,10.214,9.355,1027.65,-2415.23
369.0,62.27,934,193.287,127.862,9.533,9.111,1029.66,-2415.17
369.0,62.33,935,194.33,126.693,8.985,9.358,1032.28,-2415.01
369.0,62.4,936,195.577,125.718,9.301,9.341,1034.64,-2414.96
369.0,62.47,937,196.533,124.645,8.864,9.181,1037.2,-2414.81
369.0,62.53,938,197.736,123.776,8.934,8.83,1039.47,-2414.78
369.0,62.6,939,198.807,122.64,8.927,8.939,1042.37,-2414.63
369.0,62.67,940,200.054,121.801,9.356,8.829,1044.73,-2414.62
369.0,62.73,941,200.918,121.064,9.09,8.506,1046.78,-2414.56
369.0,62.8,942,201.678,120.075,8.621,8.233,1049.46,-2414.37
369.0,62.87,943,202.741,118.893,8.519,8.543,1052.83,-2414.17
369.0,62.93,944,203.503,118.048,8.015,8.542,1055.33,-2414.03
369.0,63.0,945,204.205,117.361,7.942,8.372,1057.44,-2413.93
369.0,63.07,946,204.84,116.788,7.403,7.778,1059.26,-2413.86
369.0,63.13,947,205.363,116.214,7.177,7.509,1061.07,-2413.76
369.0,63.2,948,206.407,115.225,7.227,7.785,1064.34,-2413.62
369.0,63.27,949,207.32,114.522,6.701,6.754,1066.82,-2413.57
369.0,63.33,950,208.09,113.784,7.167,6.908,1069.39,-2413.45
369.0,63.4,951,208.853,113.2,6.992,7.145,1071.56,-2413.41
369.0,63.47,952,209.505,112.467,6.719,6.767,1074.19,-2413.26
369.0,63.53,953,210.308,111.662,6.963,6.689,1077.21,-2413.11
369.0,63.6,954,210.937,110.915,7.039,7.064,1080.02,-2412.94
369.0,63.67,955,211.564,110.396,7.192,6.738,1082.14,-2412.88
369.0,63.73,956,212.122,109.84,6.162,6.525,1084.38,-2412.77
369.0,63.8,957,212.568,109.18,5.936,6.803,1086.98,-2412.58
369.0,63.87,958,213.263,108.731,5.646,7.075,1089.02,-2412.56
369.0,63.93,959,214.128,107.786,6.116,6.467,1093.07,-2412.34
369.0,64.0,960,214.947,107.28,6.15,6.303,1095.54,-2412.33
369.0,64.07,961,215.564,106.791,6.294,6.393,1097.86,-2412.27
369.0,64.13,962,216.14,106.096,5.763,6.12,1101.03,-2412.08
369.0,64.2,963,216.726,105.577,5.544,6.424,1103.57,-2411.98
369.0,64.27,964,217.358,105.082,5.309,6.576,1106.1,-2411.91
369.0,64.33,965,218.004,104.456,5.308,6.756,1109.26,-2411.77
369.0,64.4,966,218.634,104.019,5.308,6.086,1111.66,-2411.73
369.0,64.47,967,219.26,103.393,5.441,5.878,1114.97,-2411.58
369.0,64.53,968,220.06,103.038,5.544,5.995,1117.24,-2411.64
369.0,64.6,969,220.495,102.82,5.445,6.396,1118.62,-2411.66
369.0,64.67,970,220.934,102.546,5.242,6.547,1120.28,-2411.65
370.0,60.13,902,50.276,136.37,16.124,10.261,991.88,-2395.35
370.0,60.2,903,46.046,137.42,16.749,10.985,990.34,-2395.27
370.0,60.27,904,41.638,139.466,17.8,10.865,987.88,-2395.52
370.0,60.33,905,36.813,141.137,17.41,10.512,985.83,-2395.59
370.0,60.4,906,32.035,143.027,18.048,10.954,983.68,-2395.74
370.0,60.47,907,26.631,144.839,18.498,11.154,981.63,-2395.78
370.0,60.53,908,21.188,146.776,18.591,11.813,979.56,-2395.87
370.0,60.6,909,16.109,148.527,19.168,12.223,977.75,-2395.92
370.0,60.67,910,10.902,150.718,19.936,12.559,975.68,-2396.1
370.0,60.73,911,6.997,152.733,16.658,12.704,973.91,-2396.34
370.0,60.8,912,3.876,154.325,11.077,11.469,972.55,-2396.53
377.0,61.67,925,145.273,198.405,21.318,16.729,951.95,-2421.72
377.0,61.73,926,148.096,194.79,20.782,16.295,954.06,-2421.59
377.0,61.8,927,151.622,190.699,20.035,15.66,956.6,-2421.48
377.0,61.87,928,154.849,186.979,19.608,15.517,959.05,-2421.38
377.0,61.93,929,158.096,183.484,19.186,14.884,961.5,-2421.3
377.0,62.0,930,160.983,180.422,18.826,14.753,963.76,-2421.24
377.0,62.07,931,163.405,177.397,17.944,14.08,966.08,-2421.11
377.0,62.13,932,166.054,174.158,17.248,13.837,968.71,-2420.98
377.0,62.2,933,168.282,171.655,16.723,13.649,970.86,-2420.89
377.0,62.27,934,170.679,168.727,16.018,13.548,973.47,-2420.76
377.0,62.33,935,172.691,166.334,15.359,12.991,975.72,-2420.65
377.0,62.4,936,174.774,163.983,15.016,12.383,978.04,-2420.56
377.0,62.47,937,176.962,161.695,14.607,12.28,980.41,-2420.49
377.0,62.53,938,178.616,159.479,13.489,12.26,982.76,-2420.34
377.0,62.6,939,180.697,157.289,13.394,11.829,985.24,-2420.27
377.0,62.67,940,182.208,155.221,13.314,11.948,987.63,-2420.12
377.0,62.73,941,183.862,153.262,13.026,11.007,990.02,-2420.0
377.0,62.8,942,185.484,151.352,13.251,11.296,992.44,-2419.89
377.0,62.87,943,186.845,149.417,12.505,10.969,994.96,-2419.72
377.0,62.93,944,188.113,147.617,11.567,10.728,997.4,-2419.56
377.0,63.0,945,189.552,146.125,11.504,10.966,999.56,-2419.49
377.0,63.07,946,190.556,144.494,11.581,10.39,1001.91,-2419.3
377.0,63.13,947,192.097,142.935,10.898,10.029,1004.34,-2419.23
377.0,63.2,948,193.474,141.382,10.468,9.766,1006.82,-2419.13
377.0,63.27,949,194.472,139.722,10.146,9.398,1009.49,-2418.91
377.0,63.33,950,195.792,138.273,9.9,9.399,1012.0,-2418.81
377.0,63.4,951,196.714,136.621,9.844,9.133,1014.84,-2418.57
377.0,63.47,952,197.676,135.401,9.693,9.339,1017.08,-2418.45
377.0,63.53,953,198.481,134.374,8.934,8.98,1019.02,-2418.34
377.0,63.6,954,199.754,133.055,8.502,8.563,1021.64,-2418.25
377.0,63.67,955,200.999,131.798,9.263,8.235,1024.24,-2418.16
377.0,63.73,956,202.047,130.728,9.183,8.194,1026.52,-2418.09
377.0,63.8,957,202.971,129.776,9.018,7.832,1028.6,-2418.02
377.0,63.87,958,203.861,128.488,8.477,7.823,1031.41,-2417.83
377.0,63.93,959,204.88,127.356,8.757,7.919,1034.04,-2417.72
377.0,64.0,960,205.974,126.399,8.548,7.77,1036.4,-2417.69
377.0,64.07,961,206.77,125.4,8.14,7.641,1038.83,-2417.56
377.0,64.13,962,207.613,124.451,7.88,7.736,1041.23,-2417.45
377.0,64.2,963,208.34,123.392,8.09,7.845,1043.92,-2417.28
377.0,64.27,964,208.963,122.603,8.176,7.839,1046.01,-2417.17
377.0,64.33,965,209.655,121.663,8.382,7.668,1048.54,-2417.02
377.0,64.4,966,210.579,120.878,8.347,7.222,1050.85,-2416.98
377.0,64.47,967,211.506,119.998,7.995,6.91,1053.47,-2416.91
377.0,64.53,968,212.16,118.97,7.522,7.011,1056.45,-2416.7
377.0,64.6,969,212.69,118.074,7.108,7.083,1059.11,-2416.51
377.0,64.67,970,213.277,117.376,7.609,6.903,1061.31,-2416.4
377.0,64.73,971,214.117,116.705,7.547,6.39,1063.6,-2416.37
377.0,64.8,972,214.712,115.876,7.72,6.085,1066.3,-2416.21
377.0,64.87,973,215.417,115.268,7.765,6.125,1068.46,-2416.17
377.0,64.93,974,216.1,114.534,7.108,5.858,1071.05,-2416.07
377.0,65.0,975,216.701,113.591,7.067,6.321,1074.34,-2415.85
377.0,65.07,976,217.207,112.869,7.037,6.041,1076.95,-2415.69
377.0,65.13,977,217.643,111.995,6.696,5.736,1080.1,-2415.44
377.0,65.2,978,218.151,111.443,7.423,5.748,1082.28,-2415.35
377.0,65.27,979,218.551,110.946,7.489,5.586,1084.24,-2415.24
377.0,65.33,980,219.31,110.282,7.55,5.284,1087.06,-2415.18
377.0,65.4,981,219.807,109.861,7.421,5.517,1088.9,-2415.14
377.0,65.47,982,220.385,109.712,7.079,5.437,1089.8,-2415.25
377.0,65.53,983,220.824,108.849,6.944,5.718,1093.33,-2414.98
377.0,65.6,984,221.129,108.142,6.704,5.45,1096.26,-2414.74
377.0,65.67,985,221.47,107.447,6.694,5.32,1099.25,-2414.5
377.0,65.73,986,221.647,106.904,6.355,5.664,1101.58,-2414.29
377.0,65.8,987,221.754,106.644,6.147,5.444,1102.73,-2414.19
377.0,65.87,988,222.685,105.694,5.327,5.208,1107.41,-2414.01
377.0,65.93,989,223.217,105.32,5.014,5.131,1109.44,-2413.99
377.0,66.0,990,223.696,104.755,5.338,5.229,1112.31,-2413.85
377.0,66.07,991,224.385,104.533,5.623,5.371,1113.85,-2413.97
377.0,66.13,992,224.865,103.594,5.996,5.356,1118.59,-2413.62
377.0,66.2,993,225.18,102.92,5.882,5.559,1122.08,-2413.35
377.0,66.27,994,225.288,102.479,6.044,5.558,1124.32,-2413.14
377.0,66.33,995,225.523,102.249,6.377,5.575,1125.67,-2413.09
384.0,62.47,937,126.357,155.355,18.05,11.605,981.48,-2411.2
384.0,62.53,938,129.555,153.071,18.089,10.977,983.97,-2411.08
384.0,62.6,939,133.087,150.427,17.343,10.987,986.99,-2410.9
384.0,62.67,940,136.192,148.041,16.098,10.832,989.86,-2410.72
384.0,62.73,941,139.671,146.101,15.492,9.746,992.43,-2410.72
384.0,62.8,942,142.778,143.846,15.003,9.782,995.44,-2410.56
384.0,62.87,943,145.274,141.895,14.661,9.022,998.14,-2410.39
384.0,62.93,944,147.996,139.748,13.49,9.251,1001.26,-2410.19
384.0,63.0,945,149.656,138.271,11.386,7.932,1003.47,-2410.0
384.0,63.07,946,152.562,136.681,11.802,8.65,1006.12,-2409.99
384.0,63.13,947,155.395,134.765,11.955,8.018,1009.36,-2409.86
384.0,63.2,948,157.117,133.261,10.402,7.181,1011.91,-2409.66
384.0,63.27,949,159.873,131.522,10.953,7.57,1015.15,-2409.57
384.0,63.33,950,162.196,130.133,11.346,7.396,1017.89,-2409.51
384.0,63.4,951,163.846,128.931,9.9,6.516,1020.26,-2409.39
384.0,63.47,952,165.612,127.692,9.377,6.492,1022.8,-2409.27
384.0,63.53,953,168.146,126.094,10.059,6.914,1026.28,-2409.16
384.0,63.6,954,169.865,124.82,10.045,6.59,1029.11,-2409.01
384.0,63.67,955,171.507,123.817,9.184,6.174,1031.48,-2408.95
384.0,63.73,956,173.434,122.437,8.918,6.677,1034.78,-2408.79
384.0,63.8,957,175.066,121.219,8.574,6.378,1037.79,-2408.63
384.0,63.87,958,176.64,119.955,8.38,5.955,1041.0,-2408.43
384.0,63.93,959,178.282,119.023,8.217,6.036,1043.61,-2408.39
384.0,64.0,960,179.713,117.923,8.126,6.146,1046.63,-2408.22
384.0,64.07,961,181.167,116.877,8.554,6.181,1049.63,-2408.07
384.0,64.13,962,182.554,115.978,8.216,5.821,1052.35,-2407.97
384.0,64.2,963,183.737,115.407,7.972,5.507,1054.24,-2407.98
385.0,62.47,937,112.378,203.816,25.716,18.209,948.23,-2418.56
385.0,62.53,938,116.189,200.226,24.908,17.537,950.11,-2418.48
385.0,62.6,939,121.03,195.622,23.686,17.59,952.66,-2418.36
385.0,62.67,940,125.326,192.039,22.731,16.382,954.79,-2418.33
385.0,62.73,941,129.446,188.416,21.837,16.086,957.05,-2418.27
385.0,62.8,942,133.268,184.976,21.046,15.033,959.32,-2418.2
385.0,62.87,943,136.865,181.519,20.28,14.311,961.72,-2418.09
385.0,62.93,944,140.297,178.223,19.749,14.113,964.13,-2417.99
385.0,63.0,945,143.558,175.352,19.116,13.598,966.36,-2417.92
385.0,63.07,946,146.507,172.328,18.305,13.231,968.8,-2417.79
385.0,63.13,947,149.264,169.405,18.234,13.74,971.28,-2417.63
385.0,63.2,948,152.241,167.071,17.187,12.904,973.41,-2417.62
385.0,63.27,949,154.572,164.398,16.155,12.304,975.88,-2417.44
385.0,63.33,950,157.117,161.893,16.079,12.02,978.34,-2417.32
385.0,63.4,951,159.555,159.717,15.185,11.997,980.6,-2417.24
385.0,63.47,952,161.938,157.612,15.091,11.579,982.88,-2417.17
385.0,63.53,953,164.031,155.2,14.326,11.172,985.55,-2416.98
385.0,63.6,954,166.382,153.296,14.208,10.642,987.83,-2416.94
385.0,63.67,955,168.389,151.193,14.091,10.94,990.39,-2416.79
385.0,63.73,956,170.48,149.18,13.676,11.008,992.97,-2416.68
385.0,63.8,957,172.328,147.291,13.579,10.588,995.48,-2416.54
385.0,63.87,958,174.185,145.531,12.702,10.434,997.94,-2416.43
385.0,63.93,959,176.074,144.076,12.954,10.218,1000.1,-2416.41
385.0,64.0,960,177.917,142.526,12.462,10.257,1002.46,-2416.35
385.0,64.07,961,179.564,140.849,11.919,10.073,1005.06,-2416.21
385.0,64.13,962,181.016,139.474,11.934,9.564,1007.29,-2416.12
385.0,64.2,963,182.815,137.87,11.435,9.146,1010.01,-2416.02
385.0,64.27,964,184.259,136.328,11.184,9.262,1012.67,-2415.87
385.0,64.33,965,185.538,135.047,10.624,9.269,1014.98,-2415.76
385.0,64.4,966,186.712,134.175,9.762,8.645,1016.67,-2415.74
385.0,64.47,967,187.933,132.852,9.953,8.258,1019.17,-2415.59
385.0,64.53,968,189.304,131.448,9.677,8.821,1021.94,-2415.45
385.0,64.6,969,190.489,130.26,9.861,8.762,1024.38,-2415.33
385.0,64.67,970,192.153,128.877,10.037,8.29,1027.39,-2415.25
385.0,64.73,971,193.347,127.701,9.897,8.493,1029.99,-2415.13
385.0,64.8,972,194.42,126.603,9.189,7.973,1032.48,-2415.0
385.0,64.87,973,195.322,125.855,9.002,7.973,1034.28,-2414.95
385.0,64.93,974,196.536,124.845,9.295,7.611,1036.77,-2414.88
385.0,65.0,975,197.661,123.722,9.121,7.661,1039.56,-2414.74
385.0,65.07,976,198.644,122.644,8.852,7.711,1042.3,-2414.59
385.0,65.13,977,199.693,121.801,8.721,7.838,1044.6,-2414.53
385.0,65.2,978,200.53,120.957,8.443,7.287,1046.9,-2414.42
385.0,65.27,979,201.513,120.274,8.585,7.095,1048.91,-2414.4
385.0,65.33,980,202.482,119.345,8.506,7.008,1051.59,-2414.29
385.0,65.4,981,203.369,118.633,8.177,6.803,1053.75,-2414.23
385.0,65.47,982,204.151,117.692,7.947,7.037,1056.53,-2414.06
385.0,65.53,983,204.684,116.958,7.419,6.524,1058.73,-2413.89
385.0,65.6,984,205.692,116.394,7.771,6.666,1060.71,-2413.93
385.0,65.67,985,206.7,115.772,7.561,6.234,1062.91,-2413.94
385.0,65.73,986,207.65,114.908,7.423,6.341,1065.84,-2413.83
385.0,65.8,987,208.029,114.129,6.601,6.069,1068.32,-2413.59
385.0,65.87,988,208.814,113.671,6.576,5.813,1070.09,-2413.61
385.0,65.93,989,209.542,112.983,7.114,6.027,1072.58,-2413.5
385.0,66.0,990,210.183,112.523,6.729,5.22,1074.36,-2413.48
385.0,66.07,991,210.883,112.089,7.195,5.08,1076.12,-2413.48
385.0,66.13,992,211.439,111.386,7.268,5.754,1078.73,-2413.31
385.0,66.2,993,212.056,110.497,6.899,6.025,1082.07,-2413.07
385.0,66.27,994,212.692,109.912,6.611,5.591,1084.46,-2412.98
